           [1>1]           [1>2]           [1>3]           [1>4]           [1>5]           [2>1]           [2>2]           [2>3]           [2>4]           [2>5]           [3>1]           [3>2]           [3>3]           [3>4]           [3>5]           [4>1]           [4>2]           [4>3]           [4>4]           [4>5]           [5>1]           [5>2]           [5>3]           [5>4]           [5>5]
  0.0000000E+000  2.9033066E-002  2.7394022E-006  1.6807535E-006  8.7756220E-005  3.1243788E-002  0.0000000E+000  3.5550702E-001  3.5982135E-001  3.6072789E-001  2.6116097E-006  5.2445116E-007  0.0000000E+000  4.7292305E-005  1.3414106E-004  5.8787005E-005  4.9555916E-006  4.4431672E-005  0.0000000E+000  1.0506028E-005  3.9904676E-005  1.0255427E-005  4.1635533E-005  2.9828764E-005  0.0000000E+000
  0.0000000E+000  2.6875717E-002  2.4412402E-006  1.6707423E-006  8.8431941E-005  2.9334816E-002  0.0000000E+000  3.4719889E-001  3.5191192E-001  3.5261822E-001  2.4894712E-006  4.8690477E-007  0.0000000E+000  4.7280878E-005  1.3396685E-004  5.9356804E-005  4.6974136E-006  4.4462715E-005  0.0000000E+000  1.0296732E-005  3.9332590E-005  1.0275875E-005  4.1492782E-005  2.9577702E-005  0.0000000E+000
  0.0000000E+000  2.4941898E-002  2.1797672E-006  1.6614774E-006  8.9065124E-005  2.7579084E-002  0.0000000E+000  3.3921864E-001  3.4432267E-001  3.4483160E-001  2.3771779E-006  4.5294789E-007  0.0000000E+000  4.7272315E-005  1.3381080E-004  5.9893999E-005  4.4584400E-006  4.4491568E-005  0.0000000E+000  1.0102312E-005  3.8800581E-005  1.0298482E-005  4.1358842E-005  2.9342875E-005  0.0000000E+000
  0.0000000E+000  2.3203332E-002  1.9497826E-006  1.6528840E-006  8.9659260E-005  2.5961600E-002  0.0000000E+000  3.3155226E-001  3.3703934E-001  3.3735402E-001  2.2736951E-006  4.2215909E-007  0.0000000E+000  4.7266338E-005  1.3367116E-004  6.0400880E-005  4.2367803E-006  4.4518383E-005  0.0000000E+000  9.9213561E-006  3.8304849E-005  1.0322692E-005  4.1232907E-005  2.9122834E-005  0.0000000E+000
  0.0000000E+000  2.1635926E-002  1.7469320E-006  1.6448969E-006  9.0217489E-005  2.4469081E-002  0.0000000E+000  3.2418632E-001  3.3004831E-001  3.3017206E-001  2.1781220E-006  3.9417536E-007  0.0000000E+000  4.7262698E-005  1.3354639E-004  6.0879543E-005  4.0307769E-006  4.4543299E-005  0.0000000E+000  9.7526190E-006  3.7842048E-005  1.0348051E-005  4.1114266E-005  2.8916296E-005  0.0000000E+000
  0.0000000E+000  2.0219074E-002  1.5675520E-006  1.6374590E-006  9.0742637E-005  2.3089735E-002  0.0000000E+000  3.1710800E-001  3.2333662E-001  3.2327294E-001  2.0896712E-006  3.6868283E-007  0.0000000E+000  4.7261174E-005  1.3343510E-004  6.1331912E-005  3.8389713E-006  4.4566445E-005  0.0000000E+000  9.5950025E-006  3.7409226E-005  1.0374189E-005  4.1002288E-005  2.8722120E-005  0.0000000E+000
  0.0000000E+000  1.8935082E-002  1.4085455E-006  1.6305198E-006  9.1237252E-005  2.1813075E-002  0.0000000E+000  3.1030505E-001  3.1689192E-001  3.1664444E-001  2.0076521E-006  3.4540914E-007  0.0000000E+000  4.7261569E-005  1.3333610E-004  6.1759749E-005  3.6600752E-006  4.4587939E-005  0.0000000E+000  9.4475332E-006  3.7003765E-005  1.0400802E-005  4.0896415E-005  2.8539291E-005  0.0000000E+000
  0.0000000E+000  1.7768699E-002  1.2672830E-006  1.6240351E-006  9.1703636E-005  2.0629756E-002  0.0000000E+000  3.0376579E-001  3.1070248E-001  3.1027492E-001  1.9314566E-006  3.2411718E-007  0.0000000E+000  4.7263707E-005  1.3324828E-004  6.2164674E-005  3.4929476E-006  4.4607893E-005  0.0000000E+000  9.3093453E-006  3.6623337E-005  1.0427644E-005  4.0796150E-005  2.8366898E-005  0.0000000E+000
  0.0000000E+000  1.6706734E-002  1.1415225E-006  1.6179654E-006  9.2143874E-005  1.9531430E-002  0.0000000E+000  2.9747906E-001  3.0475712E-001  3.0415330E-001  1.8605482E-006  3.0459979E-007  0.0000000E+000  4.7267429E-005  1.3317068E-004  6.2548175E-005  3.3365742E-006  4.4626409E-005  0.0000000E+000  9.1796671E-006  3.6265867E-005  1.0454514E-005  4.0701048E-005  2.8204127E-005  0.0000000E+000
  0.0000000E+000  1.5737738E-002  1.0293452E-006  1.6122758E-006  9.2559859E-005  1.8510632E-002  0.0000000E+000  2.9143423E-001  2.9904522E-001  2.9826901E-001  1.7944513E-006  2.8667548E-007  0.0000000E+000  4.7272589E-005  1.3310242E-004  6.2911622E-005  3.1900511E-006  4.4643580E-005  0.0000000E+000  9.0578081E-006  3.5929501E-005  1.0481249E-005  4.0610711E-005  2.8050245E-005  0.0000000E+000
  0.0000000E+000  1.4851744E-002  9.2910265E-007  1.6069350E-006  9.2953306E-005  1.7560670E-002  0.0000000E+000  2.8562118E-001  2.9355669E-001  2.9261200E-001  1.7327437E-006  2.7018478E-007  0.0000000E+000  4.7279058E-005  1.3304271E-004  6.3256279E-005  3.0525704E-006  4.4659495E-005  0.0000000E+000  8.9431495E-006  3.5612574E-005  1.0507716E-005  4.0524784E-005  2.7904592E-005  0.0000000E+000
  0.0000000E+000  1.4040046E-002  8.3937372E-007  1.6019152E-006  9.3325781E-005  1.6675535E-002  0.0000000E+000  2.8003026E-001  2.8828192E-001  2.8717270E-001  1.6750492E-006  2.5498714E-007  0.0000000E+000  4.7286717E-005  1.3299083E-004  6.3583311E-005  2.9234080E-006  4.4674235E-005  0.0000000E+000  8.8351350E-006  3.5313593E-005  1.0533812E-005  4.0442946E-005  2.7766572E-005  0.0000000E+000
  0.0000000E+000  1.3295017E-002  7.5892933E-007  1.5971912E-006  9.3678710E-005  1.5849823E-002  0.0000000E+000  2.7465228E-001  2.8321182E-001  2.8194201E-001  1.6210319E-006  2.4095836E-007  0.0000000E+000  4.7295456E-005  1.3294615E-004  6.3893792E-005  2.8019133E-006  4.4687876E-005  0.0000000E+000  8.7332631E-006  3.5031210E-005  1.0559451E-005  4.0364907E-005  2.7635644E-005  0.0000000E+000
  0.0000000E+000  1.2609957E-002  6.8670308E-007  1.5927406E-006  9.4013394E-005  1.5078665E-002  0.0000000E+000  2.6947852E-001  2.7833773E-001  2.7691128E-001  1.5703910E-006  2.2798843E-007  0.0000000E+000  4.7305175E-005  1.3290808E-004  6.4188717E-005  2.6875003E-006  4.4700489E-005  0.0000000E+000  8.6370809E-006  3.4764209E-005  1.0584568E-005  4.0290407E-005  2.7511320E-005  0.0000000E+000
  0.0000000E+000  1.1978964E-002  6.2176699E-007  1.5885430E-006  9.4331024E-005  1.4357667E-002  0.0000000E+000  2.6450065E-001  2.7365143E-001  2.7207228E-001  1.5228565E-006  2.1597966E-007  0.0000000E+000  4.7315784E-005  1.3287607E-004  6.4469007E-005  2.5796401E-006  4.4712139E-005  0.0000000E+000  8.5461785E-006  3.4511490E-005  1.0609112E-005  4.0219210E-005  2.7393155E-005  0.0000000E+000
  0.0000000E+000  1.1396824E-002  5.6331127E-007  1.5845801E-006  9.4632691E-005  1.3682856E-002  0.0000000E+000  2.5971076E-001  2.6914511E-001  2.6741717E-001  1.4781854E-006  2.0484508E-007  0.0000000E+000  4.7327196E-005  1.3284963E-004  6.4735514E-005  2.4778542E-006  4.4722888E-005  0.0000000E+000  8.4601839E-006  3.4272053E-005  1.0633043E-005  4.0151102E-005  2.7280743E-005  0.0000000E+000
  0.0000000E+000  1.0858922E-002  5.1062733E-007  1.5808351E-006  9.4919398E-005  1.3050638E-002  0.0000000E+000  2.5510132E-001  2.6481137E-001  2.6293852E-001  1.4361588E-006  1.9450711E-007  0.0000000E+000  4.7339335E-005  1.3282833E-004  6.4989030E-005  2.3817087E-006  4.4732793E-005  0.0000000E+000  8.3787591E-006  3.4044991E-005  1.0656332E-005  4.0085889E-005  2.7173716E-005  0.0000000E+000
  0.0000000E+000  1.0361160E-002  4.6309359E-007  1.5772930E-006  9.5192063E-005  1.2457753E-002  0.0000000E+000  2.5066516E-001  2.6064316E-001  2.5862926E-001  1.3965789E-006  1.8489639E-007  0.0000000E+000  4.7352125E-005  1.3281174E-004  6.5230288E-005  2.2908095E-006  4.4741907E-005  0.0000000E+000  8.3015963E-006  3.3829480E-005  1.0678961E-005  4.0023394E-005  2.7071735E-005  0.0000000E+000
  0.0000000E+000  9.8998923E-003  4.2016344E-007  1.5739400E-006  9.5451533E-005  1.1901240E-002  0.0000000E+000  2.4639548E-001  2.5663381E-001  2.5448265E-001  1.3592664E-006  1.7595078E-007  0.0000000E+000  4.7365501E-005  1.3279948E-004  6.5459971E-005  2.2047978E-006  4.4750282E-005  0.0000000E+000  8.2284145E-006  3.3624764E-005  1.0700915E-005  3.9963456E-005  2.6974491E-005  0.0000000E+000
  0.0000000E+000  9.4718688E-003  3.8135508E-007  1.5707635E-006  9.5698587E-005  1.1378407E-002  0.0000000E+000  2.4228580E-001  2.5277696E-001  2.5049232E-001  1.3240589E-006  1.6761449E-007  0.0000000E+000  4.7379397E-005  1.3279120E-004  6.5678714E-005  2.1233467E-006  4.4757964E-005  0.0000000E+000  8.1589570E-006  3.3430157E-005  1.0722187E-005  3.9905929E-005  2.6881702E-005  0.0000000E+000
  0.0000000E+000  9.0741848E-003  3.4624292E-007  1.5677521E-006  9.5933946E-005  1.0886805E-002  0.0000000E+000  2.3832995E-001  2.4906659E-001  2.4665218E-001  1.2908087E-006  1.5983734E-007  0.0000000E+000  4.7393756E-005  1.3278658E-004  6.5887107E-005  2.0461572E-006  4.4764996E-005  0.0000000E+000  8.0929887E-006  3.3245029E-005  1.0742775E-005  3.9850679E-005  2.6793108E-005  0.0000000E+000
  0.0000000E+000  8.7042394E-003  3.1445021E-007  1.5648954E-006  9.6158273E-005  1.0424197E-002  0.0000000E+000  2.3452207E-001  2.4549698E-001  2.4295645E-001  1.2593814E-006  1.5257413E-007  0.0000000E+000  4.7408522E-005  1.3278530E-004  6.6085703E-005  1.9729560E-006  4.4771421E-005  0.0000000E+000  8.0302942E-006  3.3068801E-005  1.0762680E-005  3.9797582E-005  2.6708469E-005  0.0000000E+000
  0.0000000E+000  8.3596990E-003  2.8564273E-007  1.5621836E-006  9.6372182E-005  9.9885446E-003  0.0000000E+000  2.3085659E-001  2.4206269E-001  2.3939965E-001  1.2296544E-006  1.4578404E-007  0.0000000E+000  4.7423641E-005  1.3278711E-004  6.6275013E-005  1.9034926E-006  4.4777278E-005  0.0000000E+000  7.9706755E-006  3.2900945E-005  1.0781907E-005  3.9746527E-005  2.6627565E-005  0.0000000E+000
  0.0000000E+000  8.0384658E-003  2.5952346E-007  1.5596080E-006  9.6576243E-005  9.5779822E-003  0.0000000E+000  2.2732820E-001  2.3875856E-001  2.3597656E-001  1.2015155E-006  1.3943017E-007  0.0000000E+000  4.7439065E-005  1.3279172E-004  6.6455519E-005  1.8375371E-006  4.4782602E-005  0.0000000E+000  7.9139505E-006  3.2740972E-005  1.0800463E-005  3.9697412E-005  2.6550193E-005  0.0000000E+000
  0.0000000E+000  7.7386507E-003  2.3582793E-007  1.5571604E-006  9.6770983E-005  9.1908030E-003  0.0000000E+000  2.2393186E-001  2.3557969E-001  2.3268222E-001  1.1748625E-006  1.3347910E-007  0.0000000E+000  4.7454747E-005  1.3279890E-004  6.6627668E-005  1.7748781E-006  4.4787429E-005  0.0000000E+000  7.8599517E-006  3.2588435E-005  1.0818357E-005  3.9650140E-005  2.6476168E-005  0.0000000E+000
  0.0000000E+000  7.4585493E-003  2.1432025E-007  1.5548334E-006  9.6956890E-005  8.8254430E-003  0.0000000E+000  2.2066279E-001  2.3252140E-001  2.2951189E-001  1.1496014E-006  1.2790051E-007  0.0000000E+000  4.7470643E-005  1.3280842E-004  6.6791880E-005  1.7153211E-006  4.4791791E-005  0.0000000E+000  7.8085245E-006  3.2442921E-005  1.0835600E-005  3.9604626E-005  2.6405315E-005  0.0000000E+000
  0.0000000E+000  7.1966214E-003  1.9478962E-007  1.5526201E-006  9.7134420E-005  8.4804676E-003  0.0000000E+000  2.1751641E-001  2.2957929E-001  2.2646112E-001  1.1256460E-006  1.2266687E-007  0.0000000E+000  4.7486711E-005  1.3282006E-004  6.6948547E-005  1.6586867E-006  4.4795719E-005  0.0000000E+000  7.7595261E-006  3.2304047E-005  1.0852205E-005  3.9560791E-005  2.6337475E-005  0.0000000E+000
  0.0000000E+000  6.9514727E-003  1.7704741E-007  1.5505140E-006  9.7303993E-005  8.1545589E-003  0.0000000E+000  2.1448838E-001  2.2674914E-001  2.2352561E-001  1.1029172E-006  1.1775312E-007  0.0000000E+000  4.7502911E-005  1.3283362E-004  6.7098036E-005  1.6048096E-006  4.4799241E-005  0.0000000E+000  7.7128245E-006  3.2171462E-005  1.0868186E-005  3.9518559E-005  2.6272500E-005  0.0000000E+000
  0.0000000E+000  6.7218393E-003  1.6092453E-007  1.5485094E-006  9.7466003E-005  7.8465059E-003  0.0000000E+000  2.1157459E-001  2.2402695E-001  2.2070134E-001  1.0813422E-006  1.1313642E-007  0.0000000E+000  4.7519206E-005  1.3284892E-004  6.7240690E-005  1.5535368E-006  4.4802385E-005  0.0000000E+000  7.6682977E-006  3.2044840E-005  1.0883555E-005  3.9477865E-005  2.6210253E-005  0.0000000E+000
  0.0000000E+000  6.5065735E-003  1.4626920E-007  1.5466007E-006  9.7620816E-005  7.5551935E-003  0.0000000E+000  2.0877110E-001  2.2140894E-001  2.1798443E-001  1.0608539E-006  1.0879597E-007  0.0000000E+000  4.7535559E-005  1.3286578E-004  6.7376834E-005  1.5047270E-006  4.4805177E-005  0.0000000E+000  7.6258325E-006  3.1923879E-005  1.0898328E-005  3.9438645E-005  2.6150606E-005  0.0000000E+000
  0.0000000E+000  6.3046317E-003  1.3294497E-007  1.5447830E-006  9.7768772E-005  7.2795951E-003  0.0000000E+000  2.0607418E-001  2.1889150E-001  2.1537122E-001  1.0413905E-006  1.0471272E-007  0.0000000E+000  4.7551936E-005  1.3288404E-004  6.7506770E-005  1.4582492E-006  4.4807641E-005  0.0000000E+000  7.5853240E-006  3.1808299E-005  1.0912520E-005  3.9400843E-005  2.6093442E-005  0.0000000E+000
  0.0000000E+000  6.1150639E-003  1.2082900E-007  1.5430514E-006  9.7910189E-005  7.0187637E-003  0.0000000E+000  2.0348029E-001  2.1647120E-001  2.1285823E-001  1.0228948E-006  1.0086929E-007  0.0000000E+000  4.7568305E-005  1.3290352E-004  6.7630782E-005  1.4139820E-006  4.4809801E-005  0.0000000E+000  7.5466749E-006  3.1697841E-005  1.0926146E-005  3.9364404E-005  2.6038651E-005  0.0000000E+000
  0.0000000E+000  5.9370036E-003  1.0981058E-007  1.5414018E-006  9.8045364E-005  6.7718255E-003  0.0000000E+000  2.0098604E-001  2.1414477E-001  2.1044215E-001  1.0053141E-006  9.7249752E-008  0.0000000E+000  4.7584633E-005  1.3292409E-004  6.7749137E-005  1.3718129E-006  4.4811678E-005  0.0000000E+000  7.5097945E-006  3.1592263E-005  1.0939222E-005  3.9329280E-005  2.5986131E-005  0.0000000E+000
  0.0000000E+000  5.7696601E-003  9.9789785E-008  1.5398300E-006  9.8174575E-005  6.5379734E-003  0.0000000E+000  1.9858823E-001  2.1190914E-001  2.0811983E-001  9.8859958E-007  9.3839494E-008  0.0000000E+000  4.7600892E-005  1.3294561E-004  6.7862086E-005  1.3316372E-006  4.4813293E-005  0.0000000E+000  7.4745989E-006  3.1491343E-005  1.0951762E-005  3.9295426E-005  2.5935786E-005  0.0000000E+000
  0.0000000E+000  5.6123105E-003  9.0676323E-008  1.5383322E-006  9.8298079E-005  6.3164615E-003  0.0000000E+000  1.9628380E-001  2.0976136E-001  2.0588827E-001  9.7270592E-007  9.0625123E-008  0.0000000E+000  4.7617051E-005  1.3296793E-004  6.7969865E-005  1.2933577E-006  4.4814665E-005  0.0000000E+000  7.4410095E-006  3.1394872E-005  1.0963783E-005  3.9262799E-005  2.5887529E-005  0.0000000E+000
  0.0000000E+000  5.4642933E-003  8.2388521E-008  1.5369051E-006  9.8416119E-005  6.1065994E-003  0.0000000E+000  1.9406985E-001  2.0769864E-001  2.0374463E-001  9.5759126E-007  8.7594331E-008  0.0000000E+000  4.7633084E-005  1.3299094E-004  6.8072696E-005  1.2568840E-006  4.4815815E-005  0.0000000E+000  7.4089536E-006  3.1302657E-005  1.0975299E-005  3.9231361E-005  2.5841277E-005  0.0000000E+000
  0.0000000E+000  5.3250028E-003  7.4852413E-008  1.5355452E-006  9.8528922E-005  5.9077483E-003  0.0000000E+000  1.9194363E-001  2.0571832E-001  2.0168620E-001  9.4321672E-007  8.4735803E-008  0.0000000E+000  4.7648964E-005  1.3301451E-004  6.8170788E-005  1.2221319E-006  4.4816758E-005  0.0000000E+000  7.3783632E-006  3.1214516E-005  1.0986324E-005  3.9201076E-005  2.5796954E-005  0.0000000E+000
  0.0000000E+000  5.1938833E-003  6.8000952E-008  1.5342496E-006  9.8636700E-005  5.7193163E-003  0.0000000E+000  1.8990250E-001  2.0381789E-001  1.9971042E-001  9.2954621E-007  8.2039125E-008  0.0000000E+000  4.7664666E-005  1.3303854E-004  6.8264338E-005  1.1890232E-006  4.4817513E-005  0.0000000E+000  7.3491748E-006  3.1130282E-005  1.0996875E-005  3.9171911E-005  2.5754488E-005  0.0000000E+000
  0.0000000E+000  5.0704249E-003  6.1773295E-008  1.5330155E-006  9.8739650E-005  5.5407546E-003  0.0000000E+000  1.8794398E-001  2.0199495E-001  1.9781484E-001  9.1654620E-007  7.9494707E-008  0.0000000E+000  4.7680165E-005  1.3306291E-004  6.8353529E-005  1.1574845E-006  4.4818095E-005  0.0000000E+000  7.3213294E-006  3.1049798E-005  1.1006964E-005  3.9143834E-005  2.5713811E-005  0.0000000E+000
  0.0000000E+000  4.9541592E-003  5.6114186E-008  1.5318401E-006  9.8837959E-005  5.3715545E-003  0.0000000E+000  1.8606569E-001  2.0024724E-001  1.9599715E-001  9.0418551E-007  7.7093709E-008  0.0000000E+000  4.7695438E-005  1.3308751E-004  6.8438537E-005  1.1274479E-006  4.4818519E-005  0.0000000E+000  7.2947717E-006  3.0972918E-005  1.1016606E-005  3.9116818E-005  2.5674863E-005  0.0000000E+000
  0.0000000E+000  4.8446554E-003  5.0973397E-008  1.5307210E-006  9.8931802E-005  5.2112437E-003  0.0000000E+000  1.8426540E-001  1.9857259E-001  1.9425513E-001  8.9243518E-007  7.4827979E-008  0.0000000E+000  4.7710462E-005  1.3311227E-004  6.8519526E-005  1.0988498E-006  4.4818799E-005  0.0000000E+000  7.2694502E-006  3.0899505E-005  1.1025814E-005  3.9090835E-005  2.5637584E-005  0.0000000E+000
  0.0000000E+000  4.7415173E-003  4.6305234E-008  1.5296559E-006  9.9021340E-005  5.0593839E-003  0.0000000E+000  1.8254097E-001  1.9696897E-001  1.9258671E-001  8.8126823E-007  7.2689991E-008  0.0000000E+000  4.7725217E-005  1.3313707E-004  6.8596650E-005  1.0716307E-006  4.4818950E-005  0.0000000E+000  7.2453167E-006  3.0829433E-005  1.1034602E-005  3.9065862E-005  2.5601920E-005  0.0000000E+000
  0.0000000E+000  4.6443799E-003  4.2068097E-008  1.5286426E-006  9.9106727E-005  4.9155681E-003  0.0000000E+000  1.8089036E-001  1.9543443E-001  1.9098991E-001  8.7065954E-007  7.0672797E-008  0.0000000E+000  4.7739680E-005  1.3316183E-004  6.8670054E-005  1.0457354E-006  4.4818984E-005  0.0000000E+000  7.2223263E-006  3.0762582E-005  1.1042981E-005  3.9041876E-005  2.5567821E-005  0.0000000E+000
  0.0000000E+000  4.5529071E-003  3.8224090E-008  1.5276792E-006  9.9188107E-005  4.7794182E-003  0.0000000E+000  1.7931167E-001  1.9396713E-001  1.8946283E-001  8.6058576E-007  6.8769974E-008  0.0000000E+000  4.7753832E-005  1.3318647E-004  6.8739876E-005  1.0211121E-006  4.4818913E-005  0.0000000E+000  7.2004369E-006  3.0698841E-005  1.1050965E-005  3.9018855E-005  2.5535239E-005  0.0000000E+000
  0.0000000E+000  4.4667890E-003  3.4738669E-008  1.5267637E-006  9.9265613E-005  4.6505827E-003  0.0000000E+000  1.7780306E-001  1.9256534E-001  1.8800370E-001  8.5102510E-007  6.6975590E-008  0.0000000E+000  4.7767655E-005  1.3321091E-004  6.8806244E-005  9.9771240E-007  4.4818749E-005  0.0000000E+000  7.1796092E-006  3.0638108E-005  1.1058565E-005  3.8996780E-005  2.5504129E-005  0.0000000E+000
  0.0000000E+000  4.3857398E-003  3.1580329E-008  1.5258943E-006  9.9339372E-005  4.5287353E-003  0.0000000E+000  1.7636282E-001  1.9122739E-001  1.8661082E-001  8.4195728E-007  6.5284158E-008  0.0000000E+000  4.7781130E-005  1.3323507E-004  6.8869281E-005  9.7549130E-007  4.4818504E-005  0.0000000E+000  7.1598064E-006  3.0580284E-005  1.1065793E-005  3.8975633E-005  2.5474451E-005  0.0000000E+000
  0.0000000E+000  4.3094959E-003  2.8720325E-008  1.5250695E-006  9.9409501E-005  4.4135725E-003  0.0000000E+000  1.7498930E-001  1.8995174E-001  1.8528261E-001  8.3336341E-007  6.3690602E-008  0.0000000E+000  4.7794239E-005  1.3325888E-004  6.8929099E-005  9.5440662E-007  4.4818188E-005  0.0000000E+000  7.1409943E-006  3.0525280E-005  1.1072659E-005  3.8955396E-005  2.5446166E-005  0.0000000E+000
  0.0000000E+000  4.2378141E-003  2.6132422E-008  1.5242877E-006  9.9476111E-005  4.3048124E-003  0.0000000E+000  1.7368097E-001  1.8873690E-001  1.8401755E-001  8.2522590E-007  6.2190230E-008  0.0000000E+000  4.7806965E-005  1.3328228E-004  6.8985807E-005  9.3441900E-007  4.4817810E-005  0.0000000E+000  7.1231408E-006  3.0473011E-005  1.1079174E-005  3.8936056E-005  2.5419237E-005  0.0000000E+000
  0.0000000E+000  4.1704700E-003  2.3792668E-008  1.5235473E-006  9.9539305E-005  4.2021932E-003  0.0000000E+000  1.7243636E-001  1.8758148E-001  1.8281421E-001  8.1752835E-007  6.0778701E-008  0.0000000E+000  4.7819293E-005  1.3330519E-004  6.9039505E-005  9.1549172E-007  4.4817381E-005  0.0000000E+000  7.1062159E-006  3.0423399E-005  1.1085348E-005  3.8917596E-005  2.5393631E-005  0.0000000E+000
  0.0000000E+000  4.1072564E-003  2.1679194E-008  1.5228472E-006  9.9599179E-005  4.1054715E-003  0.0000000E+000  1.7125409E-001  1.8648417E-001  1.8167124E-001  8.1025552E-007  5.9452001E-008  0.0000000E+000  4.7831208E-005  1.3332755E-004  6.9090289E-005  8.9759050E-007  4.4816908E-005  0.0000000E+000  7.0901916E-006  3.0376370E-005  1.1091191E-005  3.8900004E-005  2.5369316E-005  0.0000000E+000
  0.0000000E+000  4.0479824E-003  1.9772033E-008  1.5221860E-006  9.9655825E-005  4.0144217E-003  0.0000000E+000  1.7013286E-001  1.8544371E-001  1.8058737E-001  8.0339321E-007  5.8206420E-008  0.0000000E+000  4.7842694E-005  1.3334932E-004  6.9138246E-005  8.8068340E-007  4.4816402E-005  0.0000000E+000  7.0750420E-006  3.0331855E-005  1.1096712E-005  3.8883268E-005  2.5346264E-005  0.0000000E+000
  0.0000000E+000  3.9924718E-003  1.8052956E-008  1.5215626E-006  9.9709327E-005  3.9288342E-003  0.0000000E+000  1.6907144E-001  1.8445895E-001  1.7956141E-001  7.9692823E-007  5.7038528E-008  0.0000000E+000  4.7853737E-005  1.3337042E-004  6.9183462E-005  8.6474062E-007  4.4815868E-005  0.0000000E+000  7.0607425E-006  3.0289792E-005  1.1101919E-005  3.8867376E-005  2.5324447E-005  0.0000000E+000
  0.0000000E+000  3.9405621E-003  1.6505328E-008  1.5209759E-006  9.9759763E-005  3.8485148E-003  0.0000000E+000  1.6806869E-001  1.8352878E-001  1.7859221E-001  7.9084831E-007  5.5945159E-008  0.0000000E+000  4.7864325E-005  1.3339082E-004  6.9226014E-005  8.4973446E-007  4.4815315E-005  0.0000000E+000  7.0472707E-006  3.0250119E-005  1.1106821E-005  3.8852317E-005  2.5303839E-005  0.0000000E+000
  0.0000000E+000  3.8921038E-003  1.5113974E-008  1.5204248E-006  9.9807206E-005  3.7732837E-003  0.0000000E+000  1.6712352E-001  1.8265217E-001  1.7767874E-001  7.8514208E-007  5.4923391E-008  0.0000000E+000  4.7874445E-005  1.3341045E-004  6.9265974E-005  8.3563914E-007  4.4814750E-005  0.0000000E+000  7.0346054E-006  3.0212784E-005  1.1111425E-005  3.8838082E-005  2.5284417E-005  0.0000000E+000
  0.0000000E+000  3.8469594E-003  1.3865065E-008  1.5199085E-006  9.9851726E-005  3.7029748E-003  0.0000000E+000  1.6623492E-001  1.8182816E-001  1.7681999E-001  7.7979899E-007  5.3970530E-008  0.0000000E+000  4.7884085E-005  1.3342928E-004  6.9303411E-005  8.2243073E-007  4.4814180E-005  0.0000000E+000  7.0227271E-006  3.0177733E-005  1.1115740E-005  3.8824662E-005  2.5266159E-005  0.0000000E+000
  0.0000000E+000  3.8050023E-003  1.2746007E-008  1.5194260E-006  9.9893385E-005  3.6374344E-003  0.0000000E+000  1.6540194E-001  1.8105584E-001  1.7601505E-001  7.7480929E-007  5.3084100E-008  0.0000000E+000  4.7893234E-005  1.3344727E-004  6.9338389E-005  8.1008707E-007  4.4813611E-005  0.0000000E+000  7.0116176E-006  3.0144920E-005  1.1119771E-005  3.8812048E-005  2.5249044E-005  0.0000000E+000
  0.0000000E+000  3.7661166E-003  1.1745349E-008  1.5189765E-006  9.9932243E-005  3.5765210E-003  0.0000000E+000  1.6462370E-001  1.8033438E-001  1.7526305E-001  7.7016398E-007  5.2261823E-008  0.0000000E+000  4.7901881E-005  1.3346436E-004  6.9370965E-005  7.9858763E-007  4.4813048E-005  0.0000000E+000  7.0012601E-006  3.0114301E-005  1.1123526E-005  3.8800233E-005  2.5233055E-005  0.0000000E+000
  0.0000000E+000  3.7301961E-003  1.0852695E-008  1.5185593E-006  9.9968353E-005  3.5201046E-003  0.0000000E+000  1.6389937E-001  1.7966300E-001  1.7456318E-001  7.6585476E-007  5.1501611E-008  0.0000000E+000  4.7910016E-005  1.3348052E-004  6.9401196E-005  7.8791351E-007  4.4812496E-005  0.0000000E+000  6.9916392E-006  3.0085835E-005  1.1127010E-005  3.8789211E-005  2.5218173E-005  0.0000000E+000
  0.0000000E+000  3.6971439E-003  1.0058629E-008  1.5181738E-006  1.0000176E-004  3.4680660E-003  0.0000000E+000  1.6322820E-001  1.7904096E-001  1.7391471E-001  7.6187401E-007  5.0801556E-008  0.0000000E+000  4.7917630E-005  1.3349572E-004  6.9429132E-005  7.7804730E-007  4.4811962E-005  0.0000000E+000  6.9827406E-006  3.0059486E-005  1.1130230E-005  3.8778974E-005  2.5204383E-005  0.0000000E+000
  0.0000000E+000  3.6668718E-003  9.3546463E-009  1.5178192E-006  1.0003253E-004  3.4202962E-003  0.0000000E+000  1.6260949E-001  1.7846760E-001  1.7331695E-001  7.5821475E-007  5.0159920E-008  0.0000000E+000  4.7924715E-005  1.3350992E-004  6.9454818E-005  7.6897306E-007  4.4811449E-005  0.0000000E+000  6.9745513E-006  3.0035219E-005  1.1133190E-005  3.8769517E-005  2.5191670E-005  0.0000000E+000
  0.0000000E+000  3.6392997E-003  8.7330909E-009  1.5174950E-006  1.0006068E-004  3.3766960E-003  0.0000000E+000  1.6204259E-001  1.7794232E-001  1.7276928E-001  7.5487064E-007  4.9575123E-008  0.0000000E+000  4.7931262E-005  1.3352310E-004  6.9478297E-005  7.6067624E-007  4.4810962E-005  0.0000000E+000  6.9670593E-006  3.0013003E-005  1.1135896E-005  3.8760835E-005  2.5180022E-005  0.0000000E+000
