           [1>1]           [1>2]           [1>3]           [1>4]           [1>5]           [2>1]           [2>2]           [2>3]           [2>4]           [2>5]           [3>1]           [3>2]           [3>3]           [3>4]           [3>5]           [4>1]           [4>2]           [4>3]           [4>4]           [4>5]           [5>1]           [5>2]           [5>3]           [5>4]           [5>5]
  0.0000000E+000  3.4154809E-002  3.3531877E-006  1.6450473E-006  8.3314464E-005  1.2975826E-002  0.0000000E+000  2.0931401E-001  2.1245915E-001  2.1365112E-001  2.8898547E-006  6.1224800E-007  0.0000000E+000  4.7318534E-005  1.3454540E-004  5.7535842E-005  5.5379171E-006  4.4359062E-005  0.0000000E+000  1.0974748E-005  4.1183641E-005  1.0222720E-005  4.1947842E-005  3.0383538E-005  0.0000000E+000
  0.0000000E+000  3.1444483E-002  2.9833689E-006  1.6382583E-006  8.4296922E-005  1.2422855E-002  0.0000000E+000  2.0639499E-001  2.0990025E-001  2.1090315E-001  2.7442861E-006  5.6597393E-007  0.0000000E+000  4.7300403E-005  1.3432863E-004  5.8178586E-005  5.2345453E-006  4.4394983E-005  0.0000000E+000  1.0730654E-005  4.0517845E-005  1.0236666E-005  4.1784636E-005  3.0094914E-005  0.0000000E+000
  0.0000000E+000  2.9030468E-002  2.6596382E-006  1.6318128E-006  8.5208239E-005  1.1900017E-002  0.0000000E+000  2.0352997E-001  2.0738823E-001  2.0820557E-001  2.6111345E-006  5.2435465E-007  0.0000000E+000  4.7285813E-005  1.3413430E-004  5.8783484E-005  4.9550281E-006  4.4428373E-005  0.0000000E+000  1.0504891E-005  3.9901416E-005  1.0254285E-005  4.1632203E-005  2.9826026E-005  0.0000000E+000
  0.0000000E+000  2.6873297E-002  2.3754220E-006  1.6256962E-006  8.6055129E-005  1.1405295E-002  0.0000000E+000  2.0071972E-001  2.0492387E-001  2.0555918E-001  2.4890188E-006  4.8681531E-007  0.0000000E+000  4.7274403E-005  1.3396012E-004  5.9353275E-005  4.6968776E-006  4.4459409E-005  0.0000000E+000  1.0295615E-005  3.9329391E-005  1.0274741E-005  4.1489497E-005  2.9575008E-005  0.0000000E+000
  0.0000000E+000  2.4939639E-002  2.1252118E-006  1.6198929E-006  8.6843538E-005  1.0936838E-002  0.0000000E+000  1.9796487E-001  2.0250776E-001  2.0296462E-001  2.3767464E-006  4.5286480E-007  0.0000000E+000  4.7265856E-005  1.3380410E-004  5.9890462E-005  4.4579296E-006  4.4488256E-005  0.0000000E+000  1.0101213E-005  3.8797438E-005  1.0297355E-005  4.1355598E-005  2.9340221E-005  0.0000000E+000
  0.0000000E+000  2.3201218E-002  1.9043713E-006  1.6143872E-006  8.7578741E-005  1.0492939E-002  0.0000000E+000  1.9526585E-001  2.0014033E-001  2.0042232E-001  2.2732828E-006  4.2208175E-007  0.0000000E+000  4.7259893E-005  1.3366448E-004  6.0397336E-005  4.2362937E-006  4.4515064E-005  0.0000000E+000  9.9202732E-006  3.8301758E-005  1.0321571E-005  4.1229702E-005  2.9120217E-005  0.0000000E+000
  0.0000000E+000  2.1633944E-002  1.7089820E-006  1.6091633E-006  8.8265430E-005  1.0072027E-002  0.0000000E+000  1.9262292E-001  1.9782186E-001  1.9793260E-001  2.1777274E-006  3.9410324E-007  0.0000000E+000  4.7256265E-005  1.3353973E-004  6.0875993E-005  4.0303127E-006  4.4539973E-005  0.0000000E+000  9.7515516E-006  3.7839007E-005  1.0346935E-005  4.1111096E-005  2.8913714E-005  0.0000000E+000
  0.0000000E+000  2.0217213E-002  1.5357186E-006  1.6042060E-006  8.8907789E-005  9.6726505E-003  0.0000000E+000  1.9003623E-001  1.9555253E-001  1.9549562E-001  2.0892929E-006  3.6861544E-007  0.0000000E+000  4.7254751E-005  1.3342847E-004  6.1328355E-005  3.8385279E-006  4.4563113E-005  0.0000000E+000  9.5939497E-006  3.7406230E-005  1.0373078E-005  4.0999152E-005  2.8719570E-005  0.0000000E+000
  0.0000000E+000  1.8933331E-002  1.3817487E-006  1.5995005E-006  8.9509555E-005  9.2934697E-003  0.0000000E+000  1.8750578E-001  1.9333238E-001  1.9311143E-001  2.0072888E-006  3.4534608E-007  0.0000000E+000  4.7255157E-005  1.3332948E-004  6.1756186E-005  3.6596514E-006  4.4584601E-005  0.0000000E+000  9.4464940E-006  3.7000811E-005  1.0399695E-005  4.0893310E-005  2.8536771E-005  0.0000000E+000
  0.0000000E+000  1.7767048E-002  1.2446509E-006  1.5950325E-006  9.0074072E-005  8.9332455E-003  0.0000000E+000  1.8503147E-001  1.9116136E-001  1.9077996E-001  1.9311074E-006  3.2405805E-007  0.0000000E+000  4.7257303E-005  1.3324168E-004  6.2161105E-005  3.4925421E-006  4.4604550E-005  0.0000000E+000  9.3083189E-006  3.6620422E-005  1.0426541E-005  4.0793073E-005  2.8364406E-005  0.0000000E+000
  0.0000000E+000  1.6705175E-002  1.1223479E-006  1.5907886E-006  9.0604345E-005  8.5908314E-003  0.0000000E+000  1.8261311E-001  1.8903932E-001  1.8850106E-001  1.8602119E-006  3.0454426E-007  0.0000000E+000  4.7261032E-005  1.3316410E-004  6.2544601E-005  3.3361860E-006  4.4623059E-005  0.0000000E+000  9.1786527E-006  3.6262989E-005  1.0453415E-005  4.0697998E-005  2.8201662E-005  0.0000000E+000
  0.0000000E+000  1.5736263E-002  1.0130518E-006  1.5867561E-006  9.1103072E-005  8.2651651E-003  0.0000000E+000  1.8025041E-001  1.8696605E-001  1.8627448E-001  1.7941271E-006  2.8662326E-007  0.0000000E+000  4.7266199E-005  1.3309585E-004  6.2908043E-005  3.1896792E-006  4.4640225E-005  0.0000000E+000  9.0568050E-006  3.5926657E-005  1.0480152E-005  4.0607688E-005  2.8047804E-005  0.0000000E+000
  0.0000000E+000  1.4850347E-002  9.1521860E-007  1.5829228E-006  9.1572685E-005  7.9552617E-003  0.0000000E+000  1.7794302E-001  1.8494125E-001  1.8409990E-001  1.7324308E-006  2.7013560E-007  0.0000000E+000  4.7272674E-005  1.3303615E-004  6.3252696E-005  3.0522137E-006  4.4656134E-005  0.0000000E+000  8.9421572E-006  3.5609764E-005  1.0506623E-005  4.0521785E-005  2.7902174E-005  0.0000000E+000
  0.0000000E+000  1.4038720E-002  8.2751143E-007  1.5792776E-006  9.2015382E-005  7.6602070E-003  0.0000000E+000  1.7569050E-001  1.8296456E-001  1.8197696E-001  1.6747469E-006  2.5494075E-007  0.0000000E+000  4.7280337E-005  1.3298429E-004  6.3579723E-005  2.9230657E-006  4.4670869E-005  0.0000000E+000  8.8341528E-006  3.5310813E-005  1.0532721E-005  4.0439969E-005  2.7764176E-005  0.0000000E+000
  0.0000000E+000  1.3293757E-002  7.4876896E-007  1.5758097E-006  9.2433150E-005  7.3791522E-003  0.0000000E+000  1.7349237E-001  1.8103559E-001  1.7990519E-001  1.6207394E-006  2.4091454E-007  0.0000000E+000  4.7289080E-005  1.3293962E-004  6.3890200E-005  2.8015846E-006  4.4684505E-005  0.0000000E+000  8.7322904E-006  3.5028459E-005  1.0558363E-005  4.0361951E-005  2.7633269E-005  0.0000000E+000
  0.0000000E+000  1.2608758E-002  6.7797978E-007  1.5725092E-006  9.2827790E-005  7.1113079E-003  0.0000000E+000  1.7134810E-001  1.7915388E-001  1.7788413E-001  1.5701077E-006  2.2794699E-007  0.0000000E+000  4.7298803E-005  1.3290155E-004  6.4185121E-005  2.6871845E-006  4.4697113E-005  0.0000000E+000  8.6361172E-006  3.4761485E-005  1.0583483E-005  4.0287472E-005  2.7508964E-005  0.0000000E+000
  0.0000000E+000  1.1977821E-002  6.1426066E-007  1.5693667E-006  9.3200937E-005  6.8559398E-003  0.0000000E+000  1.6925711E-001  1.7731893E-001  1.7591323E-001  1.5225817E-006  2.1594041E-007  0.0000000E+000  4.7309415E-005  1.3286955E-004  6.4465407E-005  2.5793365E-006  4.4708759E-005  0.0000000E+000  8.5452234E-006  3.4508790E-005  1.0608028E-005  4.0216294E-005  2.7390817E-005  0.0000000E+000
  0.0000000E+000  1.1395734E-002  5.5683834E-007  1.5663735E-006  9.3554081E-005  6.6123641E-003  0.0000000E+000  1.6721879E-001  1.7553023E-001  1.7399194E-001  1.4779188E-006  2.0480787E-007  0.0000000E+000  4.7320830E-005  1.3284312E-004  6.4731911E-005  2.4775621E-006  4.4719504E-005  0.0000000E+000  8.4592369E-006  3.4269377E-005  1.0631961E-005  4.0148204E-005  2.7278423E-005  0.0000000E+000
  0.0000000E+000  1.0857880E-002  5.0503426E-007  1.5635213E-006  9.3888578E-005  6.3799437E-003  0.0000000E+000  1.6523249E-001  1.7378720E-001  1.7211965E-001  1.4358998E-006  1.9447179E-007  0.0000000E+000  4.7332970E-005  1.3282183E-004  6.4985424E-005  2.3814274E-006  4.4729404E-005  0.0000000E+000  8.3778199E-006  3.4042339E-005  1.0655253E-005  4.0083008E-005  2.7171412E-005  0.0000000E+000
  0.0000000E+000  1.0360163E-002  4.5825151E-007  1.5608026E-006  9.4205665E-005  6.1580843E-003  0.0000000E+000  1.6329755E-001  1.7208929E-001  1.7029575E-001  1.3963270E-006  1.8486283E-007  0.0000000E+000  4.7345762E-005  1.3280524E-004  6.5226679E-005  2.2905386E-006  4.4738515E-005  0.0000000E+000  8.3006644E-006  3.3826849E-005  1.0677883E-005  4.0020530E-005  2.7069447E-005  0.0000000E+000
  0.0000000E+000  9.8989372E-003  4.1596390E-007  1.5582102E-006  9.4506476E-005  5.9462315E-003  0.0000000E+000  1.6141326E-001  1.7043588E-001  1.6851959E-001  1.3590213E-006  1.7591885E-007  0.0000000E+000  4.7359138E-005  1.3279298E-004  6.5456359E-005  2.2045367E-006  4.4746886E-005  0.0000000E+000  8.2274895E-006  3.3622154E-005  1.0699839E-005  3.9960607E-005  2.6972218E-005  0.0000000E+000
  0.0000000E+000  9.4709527E-003  3.7770654E-007  1.5557374E-006  9.4792045E-005  5.7438676E-003  0.0000000E+000  1.5957894E-001  1.6882636E-001  1.6679052E-001  1.3238202E-006  1.6758407E-007  0.0000000E+000  4.7373036E-005  1.3278471E-004  6.5675099E-005  2.1230948E-006  4.4754564E-005  0.0000000E+000  8.1580386E-006  3.3427566E-005  1.0721113E-005  3.9903095E-005  2.6879443E-005  0.0000000E+000
  0.0000000E+000  9.0733050E-003  3.4306790E-007  1.5533779E-006  9.5063326E-005  5.5505085E-003  0.0000000E+000  1.5779385E-001  1.6726012E-001  1.6510786E-001  1.2905760E-006  1.5980834E-007  0.0000000E+000  4.7387395E-005  1.3278009E-004  6.5883490E-005  2.0459142E-006  4.4761593E-005  0.0000000E+000  8.0920767E-006  3.3242456E-005  1.0741702E-005  3.9847858E-005  2.6790862E-005  0.0000000E+000
  0.0000000E+000  8.7033935E-003  3.1168296E-007  1.5511258E-006  9.5321190E-005  5.3657019E-003  0.0000000E+000  1.5605728E-001  1.6573650E-001  1.6347094E-001  1.2591543E-006  1.5254645E-007  0.0000000E+000  4.7402160E-005  1.3277882E-004  6.6082083E-005  1.9727214E-006  4.4768015E-005  0.0000000E+000  8.0293882E-006  3.3066246E-005  1.0761609E-005  3.9794775E-005  2.6706235E-005  0.0000000E+000
  0.0000000E+000  8.3588847E-003  2.8322733E-007  1.5489758E-006  9.5566442E-005  5.1890244E-003  0.0000000E+000  1.5436849E-001  1.6425489E-001  1.6187908E-001  1.2294326E-006  1.4575759E-007  0.0000000E+000  4.7417279E-005  1.3278063E-004  6.6271392E-005  1.9032661E-006  4.4773868E-005  0.0000000E+000  7.9697752E-006  3.2898406E-005  1.0780837E-005  3.9743733E-005  2.6625343E-005  0.0000000E+000
  0.0000000E+000  8.0376812E-003  2.5741223E-007  1.5469226E-006  9.5799820E-005  5.0200796E-003  0.0000000E+000  1.5272675E-001  1.6281462E-001  1.6033157E-001  1.2012988E-006  1.3940487E-007  0.0000000E+000  4.7432702E-005  1.3278524E-004  6.6451895E-005  1.8373182E-006  4.4779190E-005  0.0000000E+000  7.9130557E-006  3.2738450E-005  1.0799394E-005  3.9694629E-005  2.6547984E-005  0.0000000E+000
  0.0000000E+000  7.7378938E-003  2.3398011E-007  1.5449614E-006  9.6022007E-005  4.8584962E-003  0.0000000E+000  1.5113132E-001  1.6141506E-001  1.5882774E-001  1.1746506E-006  1.3345488E-007  0.0000000E+000  4.7448383E-005  1.3279242E-004  6.6624043E-005  1.7746664E-006  4.4784014E-005  0.0000000E+000  7.8590621E-006  3.2585928E-005  1.0817289E-005  3.9647369E-005  2.6473969E-005  0.0000000E+000
  0.0000000E+000  7.4578184E-003  2.1270093E-007  1.5430878E-006  9.6233633E-005  4.7039263E-003  0.0000000E+000  1.4958148E-001  1.6005557E-001  1.5736690E-001  1.1493940E-006  1.2787731E-007  0.0000000E+000  4.7464278E-005  1.3280194E-004  6.6788253E-005  1.7151163E-006  4.4788373E-005  0.0000000E+000  7.8076398E-006  3.2440428E-005  1.0834534E-005  3.9601867E-005  2.6403127E-005  0.0000000E+000
  0.0000000E+000  7.1959149E-003  1.9336884E-007  1.5412975E-006  9.6435280E-005  4.5560434E-003  0.0000000E+000  1.4807649E-001  1.5873551E-001  1.5594836E-001  1.1254429E-006  1.2264462E-007  0.0000000E+000  4.7480344E-005  1.3281358E-004  6.6944918E-005  1.6584885E-006  4.4792298E-005  0.0000000E+000  7.7586462E-006  3.2301568E-005  1.0851140E-005  3.9558042E-005  2.6335297E-005  0.0000000E+000
  0.0000000E+000  6.9507891E-003  1.7579941E-007  1.5395866E-006  9.6627486E-005  4.4145413E-003  0.0000000E+000  1.4661563E-001  1.5745423E-001  1.5457145E-001  1.1027182E-006  1.1773175E-007  0.0000000E+000  4.7496543E-005  1.3282715E-004  6.7094405E-005  1.6046176E-006  4.4795818E-005  0.0000000E+000  7.7119491E-006  3.2168996E-005  1.0867121E-005  3.9515821E-005  2.6270331E-005  0.0000000E+000
  0.0000000E+000  6.7211771E-003  1.5982710E-007  1.5379514E-006  9.6810751E-005  4.2791327E-003  0.0000000E+000  1.4519819E-001  1.5621112E-001  1.5323549E-001  1.0811470E-006  1.1311590E-007  0.0000000E+000  4.7512836E-005  1.3284245E-004  6.7237058E-005  1.5533509E-006  4.4798959E-005  0.0000000E+000  7.6674267E-006  3.2042386E-005  1.0882491E-005  3.9475136E-005  2.6208093E-005  0.0000000E+000
  0.0000000E+000  6.5059315E-003  1.4530317E-007  1.5363884E-006  9.6985537E-005  4.1495477E-003  0.0000000E+000  1.4382347E-001  1.5500556E-001  1.5193981E-001  1.0606624E-006  1.0877623E-007  0.0000000E+000  4.7529188E-005  1.3285931E-004  6.7373201E-005  1.5045467E-006  4.4801749E-005  0.0000000E+000  7.6249656E-006  3.1921437E-005  1.0897265E-005  3.9435925E-005  2.6148455E-005  0.0000000E+000
  0.0000000E+000  6.3040087E-003  1.3209376E-007  1.5348944E-006  9.7152273E-005  4.0255325E-003  0.0000000E+000  1.4249077E-001  1.5383693E-001  1.5068378E-001  1.0412025E-006  1.0469372E-007  0.0000000E+000  4.7545563E-005  1.3287757E-004  6.7503135E-005  1.4580744E-006  4.4804211E-005  0.0000000E+000  7.5844611E-006  3.1805868E-005  1.0911458E-005  3.9398132E-005  2.6091300E-005  0.0000000E+000
  0.0000000E+000  6.1144587E-003  1.2007825E-007  1.5334662E-006  9.7311359E-005  3.9068490E-003  0.0000000E+000  1.4119941E-001  1.5270463E-001  1.4946673E-001  1.0227101E-006  1.0085099E-007  0.0000000E+000  4.7561930E-005  1.3289705E-004  6.7627146E-005  1.4138124E-006  4.4806369E-005  0.0000000E+000  7.5458157E-006  3.1695421E-005  1.0925085E-005  3.9361701E-005  2.6036516E-005  0.0000000E+000
  0.0000000E+000  5.9364153E-003  1.0914783E-007  1.5321010E-006  9.7463165E-005  3.7932730E-003  0.0000000E+000  1.3994871E-001  1.5160807E-001  1.4828805E-001  1.0051326E-006  9.7232101E-008  0.0000000E+000  4.7578256E-005  1.3291762E-004  6.7745499E-005  1.3716482E-006  4.4808244E-005  0.0000000E+000  7.5089390E-006  3.1589855E-005  1.0938162E-005  3.9326585E-005  2.5984003E-005  0.0000000E+000
  0.0000000E+000  5.7690875E-003  9.9204196E-008  1.5307961E-006  9.7608037E-005  3.6845939E-003  0.0000000E+000  1.3873803E-001  1.5054667E-001  1.4714711E-001  9.8842101E-007  9.3822460E-008  0.0000000E+000  4.7594512E-005  1.3293914E-004  6.7858448E-005  1.3314772E-006  4.4809857E-005  0.0000000E+000  7.4737468E-006  3.1488944E-005  1.0950703E-005  3.9292739E-005  2.5933666E-005  0.0000000E+000
  0.0000000E+000  5.6117528E-003  9.0158468E-008  1.5295490E-006  9.7746295E-005  3.5806132E-003  0.0000000E+000  1.3756672E-001  1.4951986E-001  1.4604330E-001  9.7253019E-007  9.0608671E-008  0.0000000E+000  4.7610669E-005  1.3296146E-004  6.7966226E-005  1.2932022E-006  4.4811228E-005  0.0000000E+000  7.4401607E-006  3.1392483E-005  1.0962725E-005  3.9260120E-005  2.5885416E-005  0.0000000E+000
  0.0000000E+000  5.4637497E-003  8.1930180E-008  1.5283573E-006  9.7878240E-005  3.4811446E-003  0.0000000E+000  1.3643416E-001  1.4852709E-001  1.4497604E-001  9.5741823E-007  8.7578427E-008  0.0000000E+000  4.7626700E-005  1.3298447E-004  6.8069056E-005  1.2567328E-006  4.4812376E-005  0.0000000E+000  7.4081080E-006  3.1300276E-005  1.0974241E-005  3.9228689E-005  2.5839171E-005  0.0000000E+000
  0.0000000E+000  5.3244724E-003  7.4446414E-008  1.5272186E-006  9.8004150E-005  3.3860124E-003  0.0000000E+000  1.3533972E-001  1.4756782E-001  1.4394474E-001  9.4304625E-007  8.4720415E-008  0.0000000E+000  4.7642578E-005  1.3300804E-004  6.8167147E-005  1.2219849E-006  4.4813318E-005  0.0000000E+000  7.3775206E-006  3.1212144E-005  1.0985268E-005  3.9198411E-005  2.5794854E-005  0.0000000E+000
  0.0000000E+000  5.1933654E-003  6.7641021E-008  1.5261311E-006  9.8124286E-005  3.2950514E-003  0.0000000E+000  1.3428283E-001  1.4664152E-001  1.4294884E-001  9.2937817E-007  8.2024225E-008  0.0000000E+000  4.7658277E-005  1.3303206E-004  6.8260696E-005  1.1888800E-006  4.4814071E-005  0.0000000E+000  7.3483351E-006  3.1127918E-005  1.0995819E-005  3.9169252E-005  2.5752394E-005  0.0000000E+000
  0.0000000E+000  5.0699188E-003  6.1453946E-008  1.5250925E-006  9.8238892E-005  3.2081060E-003  0.0000000E+000  1.3326288E-001  1.4574768E-001  1.4198780E-001  9.1638048E-007  7.9480267E-008  0.0000000E+000  4.7673774E-005  1.3305643E-004  6.8349887E-005  1.1573451E-006  4.4814651E-005  0.0000000E+000  7.3204924E-006  3.1047442E-005  1.1005908E-005  3.9141182E-005  2.5711724E-005  0.0000000E+000
  0.0000000E+000  4.9536641E-003  5.5830611E-008  1.5241011E-006  9.8348193E-005  3.1250297E-003  0.0000000E+000  1.3227933E-001  1.4488580E-001  1.4106107E-001  9.0402199E-007  7.7079703E-008  0.0000000E+000  4.7689044E-005  1.3308104E-004  6.8434894E-005  1.1273120E-006  4.4815074E-005  0.0000000E+000  7.2939373E-006  3.0970570E-005  1.1015551E-005  3.9114171E-005  2.5672781E-005  0.0000000E+000
  0.0000000E+000  4.8441708E-003  5.0721377E-008  1.5231551E-006  9.8452403E-005  3.0456845E-003  0.0000000E+000  1.3133162E-001  1.4405539E-001  1.4016815E-001  8.9227375E-007  7.4814383E-008  0.0000000E+000  4.7704066E-005  1.3310579E-004  6.8515882E-005  1.0987172E-006  4.4815353E-005  0.0000000E+000  7.2686183E-006  3.0897165E-005  1.1024760E-005  3.9088195E-005  2.5635507E-005  0.0000000E+000
  0.0000000E+000  4.7410426E-003  4.6081065E-008  1.5222529E-006  9.8551720E-005  2.9699406E-003  0.0000000E+000  1.3041923E-001  1.4325598E-001  1.3930853E-001  8.8110878E-007  7.2676781E-008  0.0000000E+000  4.7718817E-005  1.3313059E-004  6.8593005E-005  1.0715014E-006  4.4815503E-005  0.0000000E+000  7.2444873E-006  3.0827099E-005  1.1033548E-005  3.9063227E-005  2.5599848E-005  0.0000000E+000
  0.0000000E+000  4.6439145E-003  4.1868523E-008  1.5213929E-006  9.8646329E-005  2.8976758E-003  0.0000000E+000  1.2954164E-001  1.4248713E-001  1.3848173E-001  8.7050199E-007  7.0659951E-008  0.0000000E+000  4.7733278E-005  1.3315535E-004  6.8666409E-005  1.0456092E-006  4.4815535E-005  0.0000000E+000  7.2214991E-006  3.0760255E-005  1.1041928E-005  3.9039246E-005  2.5565754E-005  0.0000000E+000
  0.0000000E+000  4.5524504E-003  3.8046245E-008  1.5205736E-006  9.8736403E-005  2.8287750E-003  0.0000000E+000  1.2869836E-001  1.4174838E-001  1.3768727E-001  8.6042999E-007  6.8757473E-008  0.0000000E+000  4.7747428E-005  1.3317999E-004  6.8736230E-005  1.0209888E-006  4.4815464E-005  0.0000000E+000  7.1996119E-006  3.0696521E-005  1.1049913E-005  3.9016230E-005  2.5533176E-005  0.0000000E+000
  0.0000000E+000  4.4663406E-003  3.4580029E-008  1.5197937E-006  9.8822105E-005  2.7631300E-003  0.0000000E+000  1.2788891E-001  1.4103933E-001  1.3692471E-001  8.5087103E-007  6.6963413E-008  0.0000000E+000  4.7761249E-005  1.3320442E-004  6.8802598E-005  9.9759188E-007  4.4815299E-005  0.0000000E+000  7.1787863E-006  3.0635793E-005  1.1057513E-005  3.8994159E-005  2.5502071E-005  0.0000000E+000
  0.0000000E+000  4.3852992E-003  3.1438669E-008  1.5190519E-006  9.8903585E-005  2.7006388E-003  0.0000000E+000  1.2711283E-001  1.4035955E-001  1.3619361E-001  8.4180482E-007  6.5272286E-008  0.0000000E+000  4.7774721E-005  1.3322858E-004  6.8865634E-005  9.7537342E-007  4.4815053E-005  0.0000000E+000  7.1589855E-006  3.0577975E-005  1.1064741E-005  3.8973017E-005  2.5472397E-005  0.0000000E+000
  0.0000000E+000  4.3090626E-003  2.8593681E-008  1.5183469E-006  9.8980985E-005  2.6412058E-003  0.0000000E+000  1.2636968E-001  1.3970866E-001  1.3549355E-001  8.3321248E-007  6.3679018E-008  0.0000000E+000  4.7787827E-005  1.3325239E-004  6.8925452E-005  9.5429125E-007  4.4814736E-005  0.0000000E+000  7.1401753E-006  3.0522976E-005  1.1071608E-005  3.8952785E-005  2.5444116E-005  0.0000000E+000
  0.0000000E+000  4.2373878E-003  2.6019061E-008  1.5176776E-006  9.9054438E-005  2.5847409E-003  0.0000000E+000  1.2565902E-001  1.3908628E-001  1.3482413E-001  8.2507642E-007  6.2178917E-008  0.0000000E+000  4.7800551E-005  1.3327579E-004  6.8982159E-005  9.3430601E-007  4.4814358E-005  0.0000000E+000  7.1223235E-006  3.0470713E-005  1.1078124E-005  3.8933448E-005  2.5417191E-005  0.0000000E+000
  0.0000000E+000  4.1700501E-003  2.3691057E-008  1.5170430E-006  9.9124067E-005  2.5311597E-003  0.0000000E+000  1.2498046E-001  1.3849205E-001  1.3418496E-001  8.1738024E-007  6.0767643E-008  0.0000000E+000  4.7812877E-005  1.3329870E-004  6.9035857E-005  9.1538098E-007  4.4813927E-005  0.0000000E+000  7.1054003E-006  3.0421105E-005  1.1084298E-005  3.8914993E-005  2.5391589E-005  0.0000000E+000
  0.0000000E+000  4.1068427E-003  2.1587978E-008  1.5164420E-006  9.9189988E-005  2.4803826E-003  0.0000000E+000  1.2433361E-001  1.3792562E-001  1.3357567E-001  8.1010870E-007  5.9441184E-008  0.0000000E+000  4.7824789E-005  1.3332106E-004  6.9086641E-005  8.9748190E-007  4.4813454E-005  0.0000000E+000  7.0893777E-006  3.0374081E-005  1.1090142E-005  3.8897405E-005  2.5367278E-005  0.0000000E+000
  0.0000000E+000  4.0475744E-003  1.9690012E-008  1.5158738E-006  9.9252308E-005  2.4323355E-003  0.0000000E+000  1.2371808E-001  1.3738665E-001  1.3299591E-001  8.0324761E-007  5.8195827E-008  0.0000000E+000  4.7836273E-005  1.3334282E-004  6.9134598E-005  8.8057682E-007  4.4812947E-005  0.0000000E+000  7.0742295E-006  3.0329571E-005  1.1095663E-005  3.8880672E-005  2.5344229E-005  0.0000000E+000
  0.0000000E+000  3.9920692E-003  1.7979067E-008  1.5153373E-006  9.9311127E-005  2.3869486E-003  0.0000000E+000  1.2313353E-001  1.3687484E-001  1.3244533E-001  7.9678377E-007  5.7028147E-008  0.0000000E+000  4.7847314E-005  1.3336393E-004  6.9179814E-005  8.6463594E-007  4.4812412E-005  0.0000000E+000  7.0599316E-006  3.0287511E-005  1.1100870E-005  3.8864783E-005  2.5322414E-005  0.0000000E+000
  0.0000000E+000  3.9401645E-003  1.6438629E-008  1.5148318E-006  9.9366540E-005  2.3441568E-003  0.0000000E+000  1.2257961E-001  1.3638989E-001  1.3192363E-001  7.9070493E-007  5.5934975E-008  0.0000000E+000  4.7857900E-005  1.3338432E-004  6.9222365E-005  8.4963157E-007  4.4811859E-005  0.0000000E+000  7.0464611E-006  3.0247843E-005  1.1105772E-005  3.8849727E-005  2.5301809E-005  0.0000000E+000
  0.0000000E+000  3.8917109E-003  1.5053630E-008  1.5143566E-006  9.9418633E-005  2.3038991E-003  0.0000000E+000  1.2205601E-001  1.3593150E-001  1.3143049E-001  7.8499971E-007  5.4913391E-008  0.0000000E+000  4.7868018E-005  1.3340396E-004  6.9262325E-005  8.3553794E-007  4.4811294E-005  0.0000000E+000  7.0337971E-006  3.0210511E-005  1.1110377E-005  3.8835495E-005  2.5282390E-005  0.0000000E+000
  0.0000000E+000  3.8465708E-003  1.3810332E-008  1.5139108E-006  9.9467487E-005  2.2661189E-003  0.0000000E+000  1.2156242E-001  1.3549940E-001  1.3096563E-001  7.7965757E-007  5.3960703E-008  0.0000000E+000  4.7877656E-005  1.3342279E-004  6.9299762E-005  8.2233111E-007  4.4810723E-005  0.0000000E+000  7.0219199E-006  3.0175464E-005  1.1114692E-005  3.8822078E-005  2.5264134E-005  0.0000000E+000
  0.0000000E+000  3.8046178E-003  1.2696226E-008  1.5134939E-006  9.9513177E-005  2.2307633E-003  0.0000000E+000  1.2109855E-001  1.3509335E-001  1.3052877E-001  7.7466876E-007  5.3074433E-008  0.0000000E+000  4.7886803E-005  1.3344076E-004  6.9334739E-005  8.0998892E-007  4.4810153E-005  0.0000000E+000  7.0108115E-006  3.0142654E-005  1.1118723E-005  3.8809467E-005  2.5247022E-005  0.0000000E+000
  0.0000000E+000  3.7657359E-003  1.1699932E-008  1.5131052E-006  9.9555772E-005  2.1977832E-003  0.0000000E+000  1.2066414E-001  1.3471311E-001  1.3011966E-001  7.7002427E-007  5.2252304E-008  0.0000000E+000  4.7895448E-005  1.3345785E-004  6.9367316E-005  7.9849086E-007  4.4809590E-005  0.0000000E+000  7.0004551E-006  3.0112038E-005  1.1122479E-005  3.8797654E-005  2.5231035E-005  0.0000000E+000
  0.0000000E+000  3.7298189E-003  1.0811119E-008  1.5127441E-006  9.9595336E-005  2.1671333E-003  0.0000000E+000  1.2025893E-001  1.3435843E-001  1.2973806E-001  7.6571581E-007  5.1492230E-008  0.0000000E+000  4.7903582E-005  1.3347402E-004  6.9397547E-005  7.8781802E-007  4.4809038E-005  0.0000000E+000  6.9908352E-006  3.0083575E-005  1.1125963E-005  3.8786634E-005  2.5216156E-005  0.0000000E+000
  0.0000000E+000  3.6967699E-003  1.0020427E-008  1.5124102E-006  9.9631929E-005  2.1387717E-003  0.0000000E+000  1.1988269E-001  1.3402913E-001  1.2938375E-001  7.6173576E-007  5.0792302E-008  0.0000000E+000  4.7911194E-005  1.3348922E-004  6.9425482E-005  7.7795299E-007  4.4808503E-005  0.0000000E+000  6.9819375E-006  3.0057228E-005  1.1129183E-005  3.8776399E-005  2.5202368E-005  0.0000000E+000
