           [1>1]           [1>2]           [2>1]           [2>2]
  0.0000000E+000  4.1553636E-004  2.6585932E-003  0.0000000E+000
  0.0000000E+000  3.4058860E-004  2.7907704E-003  0.0000000E+000
  0.0000000E+000  2.7444124E-004  2.9199795E-003  0.0000000E+000
  0.0000000E+000  2.1671631E-004  3.0450137E-003  0.0000000E+000
  0.0000000E+000  1.6707078E-004  3.1647850E-003  0.0000000E+000
  0.0000000E+000  1.2519393E-004  3.2783415E-003  0.0000000E+000
  0.0000000E+000  9.0804904E-005  3.3848804E-003  0.0000000E+000
  0.0000000E+000  6.3650578E-005  3.4837538E-003  0.0000000E+000
  0.0000000E+000  4.3503595E-005  3.5744687E-003  0.0000000E+000
  0.0000000E+000  3.0160629E-005  3.6566829E-003  0.0000000E+000
  0.0000000E+000  2.3440813E-005  3.7301955E-003  0.0000000E+000
  0.0000000E+000  2.3184326E-005  3.7949348E-003  0.0000000E+000
  0.0000000E+000  2.9251116E-005  3.8509435E-003  0.0000000E+000
  0.0000000E+000  4.1519757E-005  3.8983627E-003  0.0000000E+000
  0.0000000E+000  5.9886414E-005  3.9374156E-003  0.0000000E+000
  0.0000000E+000  8.4263910E-005  3.9683913E-003  0.0000000E+000
  0.0000000E+000  1.1458089E-004  3.9916293E-003  0.0000000E+000
  0.0000000E+000  1.5078104E-004  4.0075055E-003  0.0000000E+000
  0.0000000E+000  1.9282245E-004  4.0164195E-003  0.0000000E+000
  0.0000000E+000  2.4067693E-004  4.0187835E-003  0.0000000E+000
  0.0000000E+000  2.9432950E-004  4.0150135E-003  0.0000000E+000
  0.0000000E+000  3.5377785E-004  4.0055210E-003  0.0000000E+000
  0.0000000E+000  4.1903187E-004  3.9907073E-003  0.0000000E+000
  0.0000000E+000  4.9011323E-004  3.9709589E-003  0.0000000E+000
  0.0000000E+000  5.6705499E-004  3.9466437E-003  0.0000000E+000
  0.0000000E+000  6.4990123E-004  3.9181087E-003  0.0000000E+000
  0.0000000E+000  7.3870667E-004  3.8856789E-003  0.0000000E+000
  0.0000000E+000  8.3353639E-004  3.8496566E-003  0.0000000E+000
  0.0000000E+000  9.3446547E-004  3.8103211E-003  0.0000000E+000
  0.0000000E+000  1.0415787E-003  3.7679294E-003  0.0000000E+000
  0.0000000E+000  1.1549702E-003  3.7227172E-003  0.0000000E+000
  0.0000000E+000  1.2747433E-003  3.6749003E-003  0.0000000E+000
  0.0000000E+000  1.4010099E-003  3.6246757E-003  0.0000000E+000
  0.0000000E+000  1.5338904E-003  3.5722235E-003  0.0000000E+000
  0.0000000E+000  1.6735132E-003  3.5177088E-003  0.0000000E+000
  0.0000000E+000  1.8200141E-003  3.4612833E-003  0.0000000E+000
  0.0000000E+000  1.9735365E-003  3.4030876E-003  0.0000000E+000
  0.0000000E+000  2.1342300E-003  3.3432527E-003  0.0000000E+000
  0.0000000E+000  2.3022506E-003  3.2819021E-003  0.0000000E+000
  0.0000000E+000  2.4777598E-003  3.2191540E-003  0.0000000E+000
  0.0000000E+000  2.6609239E-003  3.1551226E-003  0.0000000E+000
  0.0000000E+000  2.8519133E-003  3.0899202E-003  0.0000000E+000
  0.0000000E+000  3.0509016E-003  3.0236589E-003  0.0000000E+000
  0.0000000E+000  3.2580647E-003  2.9564521E-003  0.0000000E+000
  0.0000000E+000  3.4735798E-003  2.8884158E-003  0.0000000E+000
  0.0000000E+000  3.6976239E-003  2.8196704E-003  0.0000000E+000
  0.0000000E+000  3.9303729E-003  2.7503415E-003  0.0000000E+000
  0.0000000E+000  4.1719996E-003  2.6805611E-003  0.0000000E+000
  0.0000000E+000  4.4226726E-003  2.6104681E-003  0.0000000E+000
  0.0000000E+000  4.6825543E-003  2.5402095E-003  0.0000000E+000
  0.0000000E+000  4.9517984E-003  2.4699403E-003  0.0000000E+000
  0.0000000E+000  5.2305485E-003  2.3998241E-003  0.0000000E+000
  0.0000000E+000  5.5189353E-003  2.3300325E-003  0.0000000E+000
  0.0000000E+000  5.8170736E-003  2.2607454E-003  0.0000000E+000
  0.0000000E+000  6.1250604E-003  2.1921500E-003  0.0000000E+000
  0.0000000E+000  6.4429708E-003  2.1244401E-003  0.0000000E+000
  0.0000000E+000  6.7708554E-003  2.0578153E-003  0.0000000E+000
  0.0000000E+000  7.1087366E-003  1.9924793E-003  0.0000000E+000
  0.0000000E+000  7.4566047E-003  1.9286389E-003  0.0000000E+000
  0.0000000E+000  7.8144143E-003  1.8665024E-003  0.0000000E+000
  0.0000000E+000  8.1820800E-003  1.8062774E-003  0.0000000E+000
  0.0000000E+000  8.5594719E-003  1.7481697E-003  0.0000000E+000
  0.0000000E+000  8.9464119E-003  1.6923807E-003  0.0000000E+000
  0.0000000E+000  9.3426687E-003  1.6391063E-003  0.0000000E+000
  0.0000000E+000  9.7479533E-003  1.5885347E-003  0.0000000E+000
  0.0000000E+000  1.0161915E-002  1.5408449E-003  0.0000000E+000
  0.0000000E+000  1.0584138E-002  1.4962052E-003  0.0000000E+000
  0.0000000E+000  1.1014133E-002  1.4547715E-003  0.0000000E+000
  0.0000000E+000  1.1451342E-002  1.4166869E-003  0.0000000E+000
  0.0000000E+000  1.1895125E-002  1.3820800E-003  0.0000000E+000
  0.0000000E+000  1.2344765E-002  1.3510650E-003  0.0000000E+000
  0.0000000E+000  1.2799460E-002  1.3237407E-003  0.0000000E+000
  0.0000000E+000  1.3258329E-002  1.3001908E-003  0.0000000E+000
  0.0000000E+000  1.3720404E-002  1.2804839E-003  0.0000000E+000
  0.0000000E+000  1.4184634E-002  1.2646739E-003  0.0000000E+000
  0.0000000E+000  1.4649888E-002  1.2528007E-003  0.0000000E+000
  0.0000000E+000  1.5114958E-002  1.2448908E-003  0.0000000E+000
  0.0000000E+000  1.5578561E-002  1.2409584E-003  0.0000000E+000
  0.0000000E+000  1.6039347E-002  1.2410066E-003  0.0000000E+000
  0.0000000E+000  1.6495907E-002  1.2450282E-003  0.0000000E+000
  0.0000000E+000  1.6946781E-002  1.2530076E-003  0.0000000E+000
  0.0000000E+000  1.7390468E-002  1.2649214E-003  0.0000000E+000
  0.0000000E+000  1.7825441E-002  1.2807404E-003  0.0000000E+000
  0.0000000E+000  1.8250157E-002  1.3004302E-003  0.0000000E+000
  0.0000000E+000  1.8663072E-002  1.3239530E-003  0.0000000E+000
  0.0000000E+000  1.9062656E-002  1.3512687E-003  0.0000000E+000
  0.0000000E+000  1.9447412E-002  1.3823358E-003  0.0000000E+000
  0.0000000E+000  1.9815888E-002  1.4171125E-003  0.0000000E+000
  0.0000000E+000  2.0166695E-002  1.4555579E-003  0.0000000E+000
  0.0000000E+000  2.0498522E-002  1.4976326E-003  0.0000000E+000
  0.0000000E+000  2.0810156E-002  1.5432991E-003  0.0000000E+000
  0.0000000E+000  2.1100488E-002  1.5925233E-003  0.0000000E+000
  0.0000000E+000  2.1368531E-002  1.6452739E-003  0.0000000E+000
  0.0000000E+000  2.1613432E-002  1.7015236E-003  0.0000000E+000
  0.0000000E+000  2.1834478E-002  1.7612490E-003  0.0000000E+000
  0.0000000E+000  2.2031105E-002  1.8244307E-003  0.0000000E+000
  0.0000000E+000  2.2202902E-002  1.8910537E-003  0.0000000E+000
  0.0000000E+000  2.2349613E-002  1.9611069E-003  0.0000000E+000
  0.0000000E+000  2.2471141E-002  2.0345829E-003  0.0000000E+000
  0.0000000E+000  2.2567538E-002  2.1114784E-003  0.0000000E+000
  0.0000000E+000  2.2639009E-002  2.1917929E-003  0.0000000E+000
  0.0000000E+000  2.2685898E-002  2.2755288E-003  0.0000000E+000
  0.0000000E+000  2.2708686E-002  2.3626907E-003  0.0000000E+000
  0.0000000E+000  2.2707977E-002  2.4532847E-003  0.0000000E+000
  0.0000000E+000  2.2684487E-002  2.5473172E-003  0.0000000E+000
  0.0000000E+000  2.2639035E-002  2.6447948E-003  0.0000000E+000
  0.0000000E+000  2.2572525E-002  2.7457222E-003  0.0000000E+000
  0.0000000E+000  2.2485938E-002  2.8501021E-003  0.0000000E+000
  0.0000000E+000  2.2380316E-002  2.9579331E-003  0.0000000E+000
  0.0000000E+000  2.2256747E-002  3.0692085E-003  0.0000000E+000
  0.0000000E+000  2.2116357E-002  3.1839151E-003  0.0000000E+000
  0.0000000E+000  2.1960293E-002  3.3020310E-003  0.0000000E+000
  0.0000000E+000  2.1789713E-002  3.4235239E-003  0.0000000E+000
  0.0000000E+000  2.1605779E-002  3.5483493E-003  0.0000000E+000
  0.0000000E+000  2.1409642E-002  3.6764482E-003  0.0000000E+000
  0.0000000E+000  2.1202434E-002  3.8077450E-003  0.0000000E+000
  0.0000000E+000  2.0985266E-002  3.9421450E-003  0.0000000E+000
  0.0000000E+000  2.0759215E-002  4.0795318E-003  0.0000000E+000
  0.0000000E+000  2.0525321E-002  4.2197651E-003  0.0000000E+000
  0.0000000E+000  2.0284583E-002  4.3626777E-003  0.0000000E+000
  0.0000000E+000  2.0037956E-002  4.5080731E-003  0.0000000E+000
  0.0000000E+000  1.9786346E-002  4.6557227E-003  0.0000000E+000
  0.0000000E+000  1.9530610E-002  4.8053635E-003  0.0000000E+000
  0.0000000E+000  1.9271555E-002  4.9566953E-003  0.0000000E+000
  0.0000000E+000  1.9009935E-002  5.1093789E-003  0.0000000E+000
  0.0000000E+000  1.8746454E-002  5.2630341E-003  0.0000000E+000
  0.0000000E+000  1.8481766E-002  5.4172380E-003  0.0000000E+000
  0.0000000E+000  1.8216474E-002  5.5715243E-003  0.0000000E+000
  0.0000000E+000  1.7951134E-002  5.7253830E-003  0.0000000E+000
  0.0000000E+000  1.7686254E-002  5.8782602E-003  0.0000000E+000
  0.0000000E+000  1.7422296E-002  6.0295601E-003  0.0000000E+000
  0.0000000E+000  1.7159682E-002  6.1786465E-003  0.0000000E+000
  0.0000000E+000  1.6898790E-002  6.3248462E-003  0.0000000E+000
  0.0000000E+000  1.6639959E-002  6.4674534E-003  0.0000000E+000
  0.0000000E+000  1.6383495E-002  6.6057350E-003  0.0000000E+000
  0.0000000E+000  1.6129664E-002  6.7389376E-003  0.0000000E+000
  0.0000000E+000  1.5878703E-002  6.8662947E-003  0.0000000E+000
  0.0000000E+000  1.5630819E-002  6.9870360E-003  0.0000000E+000
  0.0000000E+000  1.5386188E-002  7.1003975E-003  0.0000000E+000
  0.0000000E+000  1.5144961E-002  7.2056316E-003  0.0000000E+000
  0.0000000E+000  1.4907267E-002  7.3020186E-003  0.0000000E+000
  0.0000000E+000  1.4673208E-002  7.3888787E-003  0.0000000E+000
  0.0000000E+000  1.4442870E-002  7.4655827E-003  0.0000000E+000
  0.0000000E+000  1.4216316E-002  7.5315641E-003  0.0000000E+000
  0.0000000E+000  1.3993594E-002  7.5863290E-003  0.0000000E+000
  0.0000000E+000  1.3774735E-002  7.6294660E-003  0.0000000E+000
  0.0000000E+000  1.3559756E-002  7.6606541E-003  0.0000000E+000
  0.0000000E+000  1.3348660E-002  7.6796692E-003  0.0000000E+000
  0.0000000E+000  1.3141439E-002  7.6863886E-003  0.0000000E+000
  0.0000000E+000  1.2938072E-002  7.6807937E-003  0.0000000E+000
  0.0000000E+000  1.2738530E-002  7.6629701E-003  0.0000000E+000
  0.0000000E+000  1.2542775E-002  7.6331057E-003  0.0000000E+000
  0.0000000E+000  1.2350761E-002  7.5914870E-003  0.0000000E+000
  0.0000000E+000  1.2162433E-002  7.5384928E-003  0.0000000E+000
  0.0000000E+000  1.1977733E-002  7.4745871E-003  0.0000000E+000
  0.0000000E+000  1.1796594E-002  7.4003097E-003  0.0000000E+000
  0.0000000E+000  1.1618948E-002  7.3162663E-003  0.0000000E+000
  0.0000000E+000  1.1444719E-002  7.2231175E-003  0.0000000E+000
  0.0000000E+000  1.1273831E-002  7.1215676E-003  0.0000000E+000
  0.0000000E+000  1.1106203E-002  7.0123533E-003  0.0000000E+000
  0.0000000E+000  1.0941752E-002  6.8962325E-003  0.0000000E+000
  0.0000000E+000  1.0780395E-002  6.7739737E-003  0.0000000E+000
  0.0000000E+000  1.0622046E-002  6.6463463E-003  0.0000000E+000
  0.0000000E+000  1.0466619E-002  6.5141116E-003  0.0000000E+000
  0.0000000E+000  1.0314029E-002  6.3780146E-003  0.0000000E+000
  0.0000000E+000  1.0164191E-002  6.2387779E-003  0.0000000E+000
  0.0000000E+000  1.0017021E-002  6.0970953E-003  0.0000000E+000
  0.0000000E+000  9.8724375E-003  5.9536280E-003  0.0000000E+000
  0.0000000E+000  9.7303600E-003  5.8090006E-003  0.0000000E+000
  0.0000000E+000  9.5907119E-003  5.6637990E-003  0.0000000E+000
  0.0000000E+000  9.4534195E-003  5.5185690E-003  0.0000000E+000
  0.0000000E+000  9.3184133E-003  5.3738156E-003  0.0000000E+000
  0.0000000E+000  9.1856280E-003  5.2300031E-003  0.0000000E+000
  0.0000000E+000  9.0550034E-003  5.0875561E-003  0.0000000E+000
  0.0000000E+000  8.9264848E-003  4.9468603E-003  0.0000000E+000
  0.0000000E+000  8.8000233E-003  4.8082648E-003  0.0000000E+000
  0.0000000E+000  8.6755767E-003  4.6720833E-003  0.0000000E+000
  0.0000000E+000  8.5531093E-003  4.5385972E-003  0.0000000E+000
  0.0000000E+000  8.4325927E-003  4.4080575E-003  0.0000000E+000
  0.0000000E+000  8.3140063E-003  4.2806874E-003  0.0000000E+000
  0.0000000E+000  8.1973370E-003  4.1566849E-003  0.0000000E+000
  0.0000000E+000  8.0825797E-003  4.0362254E-003  0.0000000E+000
  0.0000000E+000  7.9697376E-003  3.9194639E-003  0.0000000E+000
  0.0000000E+000  7.8588220E-003  3.8065380E-003  0.0000000E+000
  0.0000000E+000  7.7498523E-003  3.6975697E-003  0.0000000E+000
  0.0000000E+000  7.6428560E-003  3.5926677E-003  0.0000000E+000
  0.0000000E+000  7.5378684E-003  3.4919300E-003  0.0000000E+000
  0.0000000E+000  7.4349323E-003  3.3954452E-003  0.0000000E+000
  0.0000000E+000  7.3340978E-003  3.3032948E-003  0.0000000E+000
  0.0000000E+000  7.2354214E-003  3.2155547E-003  0.0000000E+000
  0.0000000E+000  7.1389661E-003  3.1322968E-003  0.0000000E+000
  0.0000000E+000  7.0448004E-003  3.0535905E-003  0.0000000E+000
  0.0000000E+000  6.9529976E-003  2.9795036E-003  0.0000000E+000
  0.0000000E+000  6.8636355E-003  2.9101040E-003  0.0000000E+000
  0.0000000E+000  6.7767950E-003  2.8454604E-003  0.0000000E+000
  0.0000000E+000  6.6925602E-003  2.7856428E-003  0.0000000E+000
  0.0000000E+000  6.6110169E-003  2.7307239E-003  0.0000000E+000
  0.0000000E+000  6.5322523E-003  2.6807792E-003  0.0000000E+000
  0.0000000E+000  6.4563541E-003  2.6358876E-003  0.0000000E+000
  0.0000000E+000  6.3834098E-003  2.5961317E-003  0.0000000E+000
  0.0000000E+000  6.3135060E-003  2.5615977E-003  0.0000000E+000
  0.0000000E+000  6.2467281E-003  2.5323757E-003  0.0000000E+000
  0.0000000E+000  6.1831593E-003  2.5085593E-003  0.0000000E+000
  0.0000000E+000  6.1228805E-003  2.4902455E-003  0.0000000E+000
  0.0000000E+000  6.0659698E-003  2.4775338E-003  0.0000000E+000
  0.0000000E+000  6.0125019E-003  2.4705258E-003  0.0000000E+000
  0.0000000E+000  5.9625483E-003  2.4693242E-003  0.0000000E+000
  0.0000000E+000  5.9161767E-003  2.4740316E-003  0.0000000E+000
  0.0000000E+000  5.8734512E-003  2.4847494E-003  0.0000000E+000
  0.0000000E+000  5.8344319E-003  2.5015762E-003  0.0000000E+000
  0.0000000E+000  5.7991753E-003  2.5246059E-003  0.0000000E+000
  0.0000000E+000  5.7677339E-003  2.5539260E-003  0.0000000E+000
  0.0000000E+000  5.7401568E-003  2.5896152E-003  0.0000000E+000
  0.0000000E+000  5.7164894E-003  2.6317415E-003  0.0000000E+000
  0.0000000E+000  5.6967738E-003  2.6803591E-003  0.0000000E+000
  0.0000000E+000  5.6810487E-003  2.7355062E-003  0.0000000E+000
  0.0000000E+000  5.6693501E-003  2.7972019E-003  0.0000000E+000
  0.0000000E+000  5.6617110E-003  2.8654435E-003  0.0000000E+000
  0.0000000E+000  5.6581619E-003  2.9402036E-003  0.0000000E+000
  0.0000000E+000  5.6587307E-003  3.0214269E-003  0.0000000E+000
  0.0000000E+000  5.6634432E-003  3.1090281E-003  0.0000000E+000
  0.0000000E+000  5.6723231E-003  3.2028884E-003  0.0000000E+000
  0.0000000E+000  5.6853921E-003  3.3028540E-003  0.0000000E+000
  0.0000000E+000  5.7026700E-003  3.4087337E-003  0.0000000E+000
  0.0000000E+000  5.7241748E-003  3.5202970E-003  0.0000000E+000
  0.0000000E+000  5.7499228E-003  3.6372740E-003  0.0000000E+000
  0.0000000E+000  5.7799283E-003  3.7593538E-003  0.0000000E+000
  0.0000000E+000  5.8142040E-003  3.8861860E-003  0.0000000E+000
  0.0000000E+000  5.8527604E-003  4.0173807E-003  0.0000000E+000
  0.0000000E+000  5.8956061E-003  4.1525108E-003  0.0000000E+000
  0.0000000E+000  5.9427472E-003  4.2911146E-003  0.0000000E+000
  0.0000000E+000  5.9941875E-003  4.4326992E-003  0.0000000E+000
  0.0000000E+000  6.0499275E-003  4.5767448E-003  0.0000000E+000
  0.0000000E+000  6.1099650E-003  4.7227096E-003  0.0000000E+000
  0.0000000E+000  6.1742938E-003  4.8700353E-003  0.0000000E+000
  0.0000000E+000  6.2429038E-003  5.0181534E-003  0.0000000E+000
  0.0000000E+000  6.3157802E-003  5.1664919E-003  0.0000000E+000
  0.0000000E+000  6.3929030E-003  5.3144815E-003  0.0000000E+000
  0.0000000E+000  6.4742465E-003  5.4615628E-003  0.0000000E+000
  0.0000000E+000  6.5597785E-003  5.6071931E-003  0.0000000E+000
  0.0000000E+000  6.6494596E-003  5.7508525E-003  0.0000000E+000
  0.0000000E+000  6.7432423E-003  5.8920500E-003  0.0000000E+000
  0.0000000E+000  6.8410706E-003  6.0303288E-003  0.0000000E+000
  0.0000000E+000  6.9428786E-003  6.1652712E-003  0.0000000E+000
  0.0000000E+000  7.0485899E-003  6.2965022E-003  0.0000000E+000
  0.0000000E+000  7.1581165E-003  6.4236924E-003  0.0000000E+000
  0.0000000E+000  7.2713581E-003  6.5465607E-003  0.0000000E+000
  0.0000000E+000  7.3882008E-003  6.6648744E-003  0.0000000E+000
  0.0000000E+000  7.5085162E-003  6.7784507E-003  0.0000000E+000
  0.0000000E+000  7.6321606E-003  6.8871550E-003  0.0000000E+000
  0.0000000E+000  7.7589735E-003  6.9909005E-003  0.0000000E+000
  0.0000000E+000  7.8887771E-003  7.0896459E-003  0.0000000E+000
  0.0000000E+000  8.0213750E-003  7.1833926E-003  0.0000000E+000
  0.0000000E+000  8.1565514E-003  7.2721821E-003  0.0000000E+000
  0.0000000E+000  8.2940704E-003  7.3560927E-003  0.0000000E+000
  0.0000000E+000  8.4336749E-003  7.4352354E-003  0.0000000E+000
  0.0000000E+000  8.5750861E-003  7.5097509E-003  0.0000000E+000
  0.0000000E+000  8.7180029E-003  7.5798052E-003  0.0000000E+000
  0.0000000E+000  8.8621013E-003  7.6455865E-003  0.0000000E+000
  0.0000000E+000  9.0070344E-003  7.7073007E-003  0.0000000E+000
  0.0000000E+000  9.1524323E-003  7.7651690E-003  0.0000000E+000
  0.0000000E+000  9.2979018E-003  7.8194235E-003  0.0000000E+000
  0.0000000E+000  9.4430272E-003  7.8703051E-003  0.0000000E+000
  0.0000000E+000  9.5873704E-003  7.9180601E-003  0.0000000E+000
  0.0000000E+000  9.7304724E-003  7.9629377E-003  0.0000000E+000
  0.0000000E+000  9.8718537E-003  8.0051881E-003  0.0000000E+000
  0.0000000E+000  1.0011016E-002  8.0450599E-003  0.0000000E+000
  0.0000000E+000  1.0147444E-002  8.0827988E-003  0.0000000E+000
  0.0000000E+000  1.0280608E-002  8.1186460E-003  0.0000000E+000
  0.0000000E+000  1.0409965E-002  8.1528364E-003  0.0000000E+000
  0.0000000E+000  1.0534961E-002  8.1855980E-003  0.0000000E+000
  0.0000000E+000  1.0655036E-002  8.2171507E-003  0.0000000E+000
  0.0000000E+000  1.0769627E-002  8.2477056E-003  0.0000000E+000
  0.0000000E+000  1.0878168E-002  8.2774641E-003  0.0000000E+000
  0.0000000E+000  1.0980098E-002  8.3066172E-003  0.0000000E+000
  0.0000000E+000  1.1074863E-002  8.3353457E-003  0.0000000E+000
  0.0000000E+000  1.1161919E-002  8.3638187E-003  0.0000000E+000
  0.0000000E+000  1.1240739E-002  8.3921940E-003  0.0000000E+000
  0.0000000E+000  1.1310813E-002  8.4206171E-003  0.0000000E+000
  0.0000000E+000  1.1371657E-002  8.4492214E-003  0.0000000E+000
  0.0000000E+000  1.1422812E-002  8.4781268E-003  0.0000000E+000
  0.0000000E+000  1.1463851E-002  8.5074401E-003  0.0000000E+000
  0.0000000E+000  1.1494384E-002  8.5372540E-003  0.0000000E+000
  0.0000000E+000  1.1514057E-002  8.5676461E-003  0.0000000E+000
  0.0000000E+000  1.1522559E-002  8.5986788E-003  0.0000000E+000
  0.0000000E+000  1.1519623E-002  8.6303978E-003  0.0000000E+000
  0.0000000E+000  1.1505027E-002  8.6628313E-003  0.0000000E+000
  0.0000000E+000  1.1478599E-002  8.6959886E-003  0.0000000E+000
  0.0000000E+000  1.1440217E-002  8.7298591E-003  0.0000000E+000
