           [1>1]           [1>2]           [2>1]           [2>2]
  0.0000000E+000  1.5779222E-002  9.1529607E-002  0.0000000E+000
  0.0000000E+000  1.3910811E-002  8.7637652E-002  0.0000000E+000
  0.0000000E+000  1.2613474E-002  8.3480048E-002  0.0000000E+000
  0.0000000E+000  1.1967289E-002  7.9069777E-002  0.0000000E+000
  0.0000000E+000  1.2025853E-002  7.4424088E-002  0.0000000E+000
  0.0000000E+000  1.2815098E-002  6.9570836E-002  0.0000000E+000
  0.0000000E+000  1.4334297E-002  6.4558237E-002  0.0000000E+000
  0.0000000E+000  1.6559029E-002  5.9469359E-002  0.0000000E+000
  0.0000000E+000  1.9445630E-002  5.4442070E-002  0.0000000E+000
  0.0000000E+000  2.2936504E-002  4.9692602E-002  0.0000000E+000
  0.0000000E+000  2.6965662E-002  4.5534419E-002  0.0000000E+000
  0.0000000E+000  3.1463929E-002  4.2372684E-002  0.0000000E+000
  0.0000000E+000  3.6363422E-002  4.0643543E-002  0.0000000E+000
  0.0000000E+000  4.1601049E-002  4.0676284E-002  0.0000000E+000
  0.0000000E+000  4.7120936E-002  4.2510878E-002  0.0000000E+000
  0.0000000E+000  5.2875794E-002  4.5784804E-002  0.0000000E+000
  0.0000000E+000  5.8827276E-002  4.9809426E-002  0.0000000E+000
  0.0000000E+000  6.4945387E-002  5.3818241E-002  0.0000000E+000
  0.0000000E+000  7.1206948E-002  5.7219789E-002  0.0000000E+000
  0.0000000E+000  7.7593035E-002  5.9709388E-002  0.0000000E+000
  0.0000000E+000  8.4085164E-002  6.1235267E-002  0.0000000E+000
  0.0000000E+000  9.0659836E-002  6.1901548E-002  0.0000000E+000
  0.0000000E+000  9.7280860E-002  6.1878583E-002  0.0000000E+000
  0.0000000E+000  1.0388869E-001  6.1346285E-002  0.0000000E+000
  0.0000000E+000  1.1038594E-001  6.0467314E-002  0.0000000E+000
  0.0000000E+000  1.1661866E-001  5.9378989E-002  0.0000000E+000
  0.0000000E+000  1.2235380E-001  5.8194523E-002  0.0000000E+000
  0.0000000E+000  1.2725641E-001  5.7007968E-002  0.0000000E+000
  0.0000000E+000  1.3087459E-001  5.5900130E-002  0.0000000E+000
  0.0000000E+000  1.3264799E-001  5.4944343E-002  0.0000000E+000
  0.0000000E+000  1.3196172E-001  5.4211910E-002  0.0000000E+000
  0.0000000E+000  1.2826481E-001  5.3777330E-002  0.0000000E+000
  0.0000000E+000  1.2124767E-001  5.3723630E-002  0.0000000E+000
  0.0000000E+000  1.1102336E-001  5.4148167E-002  0.0000000E+000
  0.0000000E+000  9.8214179E-002  5.5169277E-002  0.0000000E+000
  0.0000000E+000  8.3861083E-002  5.6934088E-002  0.0000000E+000
  0.0000000E+000  6.9171632E-002  5.9627637E-002  0.0000000E+000
  0.0000000E+000  5.5226865E-002  6.3482932E-002  0.0000000E+000
  0.0000000E+000  4.2782555E-002  6.8790482E-002  0.0000000E+000
  0.0000000E+000  3.2219568E-002  7.5903487E-002  0.0000000E+000
  0.0000000E+000  2.3608243E-002  8.5230354E-002  0.0000000E+000
  0.0000000E+000  1.6817784E-002  9.7198700E-002  0.0000000E+000
  0.0000000E+000  1.1618129E-002  1.1216494E-001  0.0000000E+000
  0.0000000E+000  7.7522264E-003  1.3023776E-001  0.0000000E+000
  0.0000000E+000  4.9779983E-003  1.5100225E-001  0.0000000E+000
  0.0000000E+000  3.0879475E-003  1.7320964E-001  0.0000000E+000
  0.0000000E+000  1.9151335E-003  1.9464475E-001  0.0000000E+000
  0.0000000E+000  1.3321103E-003  2.1247850E-001  0.0000000E+000
  0.0000000E+000  1.2469589E-003  2.2419224E-001  0.0000000E+000
  0.0000000E+000  1.5987001E-003  2.2860287E-001  0.0000000E+000
  0.0000000E+000  2.3532084E-003  2.2624160E-001  0.0000000E+000
  0.0000000E+000  3.5000898E-003  2.1885956E-001  0.0000000E+000
  0.0000000E+000  5.0506466E-003  2.0855908E-001  0.0000000E+000
  0.0000000E+000  7.0368765E-003  1.9714121E-001  0.0000000E+000
  0.0000000E+000  9.5113396E-003  1.8585917E-001  0.0000000E+000
  0.0000000E+000  1.2547593E-002  1.7545298E-001  0.0000000E+000
  0.0000000E+000  1.6240661E-002  1.6628950E-001  0.0000000E+000
  0.0000000E+000  2.0706569E-002  1.5850263E-001  0.0000000E+000
  0.0000000E+000  2.6079197E-002  1.5209770E-001  0.0000000E+000
  0.0000000E+000  3.2501411E-002  1.4701849E-001  0.0000000E+000
  0.0000000E+000  4.0105591E-002  1.4318649E-001  0.0000000E+000
  0.0000000E+000  4.8976538E-002  1.4052219E-001  0.0000000E+000
  0.0000000E+000  5.9088943E-002  1.3895558E-001  0.0000000E+000
  0.0000000E+000  7.0216146E-002  1.3843054E-001  0.0000000E+000
  0.0000000E+000  8.1823666E-002  1.3890559E-001  0.0000000E+000
  0.0000000E+000  9.2995388E-002  1.4035254E-001  0.0000000E+000
  0.0000000E+000  1.0247947E-001  1.4275341E-001  0.0000000E+000
  0.0000000E+000  1.0893514E-001  1.4609543E-001  0.0000000E+000
  0.0000000E+000  1.1135093E-001  1.5036340E-001  0.0000000E+000
  0.0000000E+000  1.0942984E-001  1.5552817E-001  0.0000000E+000
  0.0000000E+000  1.0368730E-001  1.6152907E-001  0.0000000E+000
  0.0000000E+000  9.5201084E-002  1.6824789E-001  0.0000000E+000
  0.0000000E+000  8.5203233E-002  1.7547158E-001  0.0000000E+000
  0.0000000E+000  7.4754004E-002  1.8284204E-001  0.0000000E+000
  0.0000000E+000  6.4599930E-002  1.8979621E-001  0.0000000E+000
  0.0000000E+000  5.5179465E-002  1.9551046E-001  0.0000000E+000
  0.0000000E+000  4.6696430E-002  1.9888279E-001  0.0000000E+000
  0.0000000E+000  3.9202599E-002  1.9860993E-001  0.0000000E+000
  0.0000000E+000  3.2663608E-002  1.9342158E-001  0.0000000E+000
  0.0000000E+000  2.7003357E-002  1.8247949E-001  0.0000000E+000
  0.0000000E+000  2.2130759E-002  1.6581515E-001  0.0000000E+000
  0.0000000E+000  1.7954378E-002  1.4454740E-001  0.0000000E+000
  0.0000000E+000  1.4389549E-002  1.2066770E-001  0.0000000E+000
  0.0000000E+000  1.1361192E-002  9.6457783E-002  0.0000000E+000
  0.0000000E+000  8.8043066E-003  7.3867502E-002  0.0000000E+000
  0.0000000E+000  6.6633108E-003  5.4158837E-002  0.0000000E+000
  0.0000000E+000  4.8908947E-003  3.7881766E-002  0.0000000E+000
  0.0000000E+000  3.4467218E-003  2.5053433E-002  0.0000000E+000
  0.0000000E+000  2.2961635E-003  1.5383476E-002  0.0000000E+000
  0.0000000E+000  1.4091454E-003  8.4548753E-003  0.0000000E+000
  0.0000000E+000  7.5914277E-004  3.8375070E-003  0.0000000E+000
  0.0000000E+000  3.2233962E-004  1.1460283E-003  0.0000000E+000
  0.0000000E+000  7.6963779E-005  6.1935640E-005  0.0000000E+000
  0.0000000E+000  2.8111598E-006  3.3616620E-004  0.0000000E+000
  0.0000000E+000  8.0983217E-005  1.7827826E-003  0.0000000E+000
  0.0000000E+000  2.9387086E-004  4.2695358E-003  0.0000000E+000
  0.0000000E+000  6.2542826E-004  7.7080333E-003  0.0000000E+000
  0.0000000E+000  1.0617857E-003  1.2044480E-002  0.0000000E+000
  0.0000000E+000  1.5922480E-003  1.7250998E-002  0.0000000E+000
  0.0000000E+000  2.2107069E-003  2.3317017E-002  0.0000000E+000
  0.0000000E+000  2.9174589E-003  3.0239936E-002  0.0000000E+000
  0.0000000E+000  3.7213501E-003  3.8014079E-002  0.0000000E+000
  0.0000000E+000  4.6420747E-003  4.6616979E-002  0.0000000E+000
  0.0000000E+000  5.7123218E-003  5.5992271E-002  0.0000000E+000
  0.0000000E+000  6.9793327E-003  6.6029302E-002  0.0000000E+000
  0.0000000E+000  8.5053079E-003  7.6541177E-002  0.0000000E+000
  0.0000000E+000  1.0366061E-002  8.7245672E-002  0.0000000E+000
  0.0000000E+000  1.2647392E-002  9.7756775E-002  0.0000000E+000
  0.0000000E+000  1.5438897E-002  1.0759719E-001  0.0000000E+000
  0.0000000E+000  1.8825348E-002  1.1624101E-001  0.0000000E+000
  0.0000000E+000  2.2876283E-002  1.2318798E-001  0.0000000E+000
  0.0000000E+000  2.7634947E-002  1.2805633E-001  0.0000000E+000
  0.0000000E+000  3.3108063E-002  1.3066651E-001  0.0000000E+000
  0.0000000E+000  3.9257957E-002  1.3108420E-001  0.0000000E+000
  0.0000000E+000  4.5998293E-002  1.2960457E-001  0.0000000E+000
  0.0000000E+000  5.3194160E-002  1.2668450E-001  0.0000000E+000
  0.0000000E+000  6.0666619E-002  1.2284996E-001  0.0000000E+000
  0.0000000E+000  6.8201262E-002  1.1860981E-001  0.0000000E+000
  0.0000000E+000  7.5559863E-002  1.1439633E-001  0.0000000E+000
  0.0000000E+000  8.2494006E-002  1.1053743E-001  0.0000000E+000
  0.0000000E+000  8.8759462E-002  1.0725415E-001  0.0000000E+000
  0.0000000E+000  9.4130143E-002  1.0467333E-001  0.0000000E+000
